wallet_address,heuristic_entity_group,embedding_cluster_id,final_cluster_id,confidence_score
1wLeVb2e81iiMSYVr61P9i4ubc9TS,ENTITY_00039,5,ENTITY_00039,0.94
bc1q07dzqwrs0n47hwmf54sllg8x0y6n6sxpg5c53q,ENTITY_02231,10,ENTITY_02231,0.94
bc1qzlua9rku7pv72jhprm3xvykl4qravwpx70h24w,ENTITY_02232,10,ENTITY_02232,0.94
3qxSrEEdziqrkYCpkmLL9zkyDX9Bpr,ENTITY_00040,5,ENTITY_00040,0.94
3wf3J2xdFpScESKriCqv33fdCRBqx,ENTITY_00040,5,ENTITY_00040,0.94
3AWYkknVfyjjeA9m9igVzBn2natXbzi,ENTITY_00040,5,ENTITY_00040,0.94
1BLRq4qBWJ7YR6NP8senUbCjYRqxQ,ENTITY_02233,10,ENTITY_02233,0.94
bc1qvl2rx3a0405y6tl3ayycvm0pv6lskmq0mhysyf,ENTITY_00041,5,ENTITY_00041,0.94
bc1q8uf9ly50l24mlwl0tmr3ct50zfnw7dmp0c7ul5,ENTITY_00041,5,ENTITY_00041,0.94
3nbgyfMymRCdfTWvEYDhQapLBRcBdnV,ENTITY_02234,10,ENTITY_02234,0.94
bc1q2tugsmette07jnduv24tcz4cj6tvf7j03v8qzu,ENTITY_02235,10,ENTITY_02235,0.94
bc1qnz8kze0t9xgflm3ka0azy5hzfxc94nmepts9m8,ENTITY_02236,10,ENTITY_02236,0.94
bc1qxln44023ylqnu5zscw90x4rjw3kq65pfsfswc6,ENTITY_02237,10,ENTITY_02237,0.94
1xXogzQ7kK3gBEtNURm6QxnqwppcxDu,ENTITY_02238,10,ENTITY_02238,0.94
bc1qfsj3h80jct9l2pzaujmm8nelcrullgwqee75yc,ENTITY_02239,10,ENTITY_02239,0.94
bc1q4ttxume3hra9r634arzf3efhccphyynaf5ju7c82m4wyjqqztw7m7dmph9,ENTITY_02240,10,ENTITY_02240,0.94
bc1qamvfcxeas6d5lf7dcg9c4vnstta96r25vl30j3,ENTITY_02241,10,ENTITY_02241,0.94
bc1pq68etrjcuhqc2ay0jvmnsjzpzjq3pt64jk8v2ll89g8uenvctyj4ec73y8,ENTITY_00042,13,ENTITY_00042,0.94
bc1p3xpcaw8ldp2gzz8tjdr5k83gervttayf4c26ynzgaurmcw7xte5tcz0fe2,ENTITY_00042,13,ENTITY_00042,0.94
bc1pzp6jr8w8dyt8z3mvawl4esmnf0nhvjfq69kpjhggs2f79nw5mcf03wuthx,ENTITY_00042,13,ENTITY_00042,0.94
13Es6EvUBpKJ2JYyF6UxAg3bhxdZyYdpq,ENTITY_00043,13,ENTITY_00043,0.94
1NM7UvTmKJa5VhzEbA7SfjPaqPtv237E,ENTITY_00043,13,ENTITY_00043,0.94
bc1qvjh9zwy5ye6585ac3hea9esgf0360fp8dlzhp2,ENTITY_02242,10,ENTITY_02242,0.94
bc1p4cqg49slceh3gefj0z60cecvy50j3rfw9ws9pg0hefcwn5exx43sjxxel3,ENTITY_02243,10,ENTITY_02243,0.94
bc1p8evd6tgjqzcvq6cayzj950vmcmed4wvq0xrdahvx0ulda30ufurrg25fzd,ENTITY_02244,10,ENTITY_02244,0.94
bc1p5hwfm9r9r2gyetlj7h6e0gvxfee9xy4urzy5d2707y9yur3k9fr9wy9xre,ENTITY_00044,13,ENTITY_00044,0.94
bc1pg7v38pxuagswzwtqcp4n3330qlru6f5rnuxmnv6av5f7v6k4kgjn4z9t9x,ENTITY_00044,13,ENTITY_00044,0.94
bc1qqvkl59n89mu8gczf5hnyt8h58kkqzcs6fzjgau,ENTITY_02245,10,ENTITY_02245,0.94
bc1pspg4ffl58d3f0aa6lqc6tycscwlcwnsn88tqwwsgwgkq8zfgseakfq2y2z,ENTITY_00045,13,ENTITY_00045,0.94
bc1pag95w78kc6kl5s45vvs9dq7sxjm5yjy6q9mhsqlsatrsmdrrllwe0z2s0f,ENTITY_00045,13,ENTITY_00045,0.94
bc1q38ng8s7sn95evmwr543xffa8phskljhkqvyvww,ENTITY_02246,10,ENTITY_02246,0.94
bc1qxdczlvv8th6eysfzcg8szf30jgxl885gfv8tj9,ENTITY_00046,2,ENTITY_00046,0.94
bc1qhta7ckkth0f3253uk57ctnt6xa52t8uz2mg35k,ENTITY_00046,2,ENTITY_00046,0.94
bc1pzzqsqrszex4gdhsclc90pgxn40g6gwceae0r7agwrxmu5csh8n26lggdty,ENTITY_00047,14,ENTITY_00047,0.94
bc1pwk4r8zqpc43puquklqa39tperp825f75fta8hu7puncytqcfpypdvyacvy,ENTITY_00047,14,ENTITY_00047,0.94
bc1pjd8h2u8kjhgxt5350xs9rcasm5sswm69k6dp88cgq733v8vvvttmclmhsp,ENTITY_00047,14,ENTITY_00047,0.94
bc1p0pl6fj3t0qx3zkx79yfcahv0c5rka5pcllrpkrk484uvd9dwtkk4v65p68,ENTITY_00047,14,ENTITY_00047,0.94
bc1p656w6elh7vlw2feh2w9td44g3v97yq6c245uy4j72a9sl67cdscgq6e4gc,ENTITY_00047,14,ENTITY_00047,0.94
bc1pygc8t3hut9zfq4hley922alf2l5pqx7q5p52sh7aq8zfqyy7yazdka5na3,ENTITY_00047,14,ENTITY_00047,0.94
bc1pucvn2gjldh5p2z27pzdv33etd549j9kp8xj7f90jvyvz8y6sjmx03zas4w,ENTITY_00047,14,ENTITY_00047,0.94
bc1pl0phjdq2fufva0k6kuyuutekstw5ydsugmzc6s0jxd7rfkc5ltk7h9n0hx,ENTITY_00047,14,ENTITY_00047,0.94
bc1pm2l6yxrsrhkakkz9knpx7m89uu6rtfxpdsvtamngunp5fmpp3wftna35zz,ENTITY_00047,2,ENTITY_00047,0.94
bc1py2hawvhqcmcmk6q2yukdekv6fjqy4xt3an5u3xzvhs9e5w5qw2ydkx3d2s,ENTITY_00047,14,ENTITY_00047,0.94
bc1p9aahpawrhh5mm8p0v3626g3a5fcxue6674anqv8e422el0vr4lmpgnq5ht,ENTITY_00047,14,ENTITY_00047,0.94
1eHPodBHDawZcbK5cGUBiMazcfMu3ZYk3,ENTITY_00048,2,ENTITY_00048,0.94
1Ub32rWwrdsUNGXgtbWE2ooozHeZs,ENTITY_00048,2,ENTITY_00048,0.94
bc1qdj2faykp8el8etkpvemvhww5u5nw5nydf9dtuf,ENTITY_00049,2,ENTITY_00049,0.94
bc1qa6pz9ew8ga6nkyfsu7c76906wqmqxy3k8t5n7p,ENTITY_00049,2,ENTITY_00049,0.94
bc1qkzgkql3tu23gyl0lcpgyjku2cvqv7xkd29h2as,ENTITY_00050,2,ENTITY_00050,0.94
bc1qthgr0j46jfz3gpds4xgy438uu2ywfv2xqvc7w4,ENTITY_00050,2,ENTITY_00050,0.94
bc1qyuelv0plwtd4rw05dja0guwrkewvj29mqw2pfk,ENTITY_02247,10,ENTITY_02247,0.94
bc1pavyjeum8rwuh4mrgtjqgdsglftk6vvsmn9wwq248225kyknkuy8k86xgxe,ENTITY_02248,10,ENTITY_02248,0.94
bc1px0me5wxpz5m72ud98gqxhr5067smppxzx65qanep7s26a2rqd25m7chqh4,ENTITY_02249,10,ENTITY_02249,0.94
bc1qgaqvhhxqqwm837sqw8dmkk9rzudwv4tms3t8hd,ENTITY_02250,10,ENTITY_02250,0.94
38mwmrgZNZJPB3MsuJ2PBr78ET8Z,ENTITY_02251,10,ENTITY_02251,0.94
bc1q8lt7qggnc80z6jhsu8ms5nfsd97xl54qdatwxz,ENTITY_02252,10,ENTITY_02252,0.94
bc1qyyqtd402p80ngg9gsh0kqqyjsrfe2sfd9c57q5,ENTITY_00051,11,ENTITY_00051,0.94
bc1qtwdcw9w8huv99jv9ccyrwkq3g88fsx4ckn3hee,ENTITY_00051,11,ENTITY_00051,0.94
3mLjFmwt76T9cdmWDcAvHSAzZAqZeoB23N,ENTITY_00052,11,ENTITY_00052,0.94
3k7L2Wz77zYirreozf6pSCgz5m41GNMh,ENTITY_00052,11,ENTITY_00052,0.94
3ekrVz9gp1hpZHMm9jjozKNDMLnsQrX92t,ENTITY_00052,11,ENTITY_00052,0.94
3XTLHVXAfCEXpkso22zcTGAgvYo7GP,ENTITY_00052,11,ENTITY_00052,0.94
3YdPm8eBcfmaG6y67SBiTmF6LbrTHuH1ch,ENTITY_00052,11,ENTITY_00052,0.94
bc1p0lf8g2tfnlqzasm4ze9a3zjhq67kcf7wrscxg9hduny6gm87fys6mk2jt3,ENTITY_00053,11,ENTITY_00053,0.94
bc1p3wkaawmf5dtp9y4wavz2q5wvkmade22l25wwy2c3wtctlm2lhhyeeyuyn0,ENTITY_00053,11,ENTITY_00053,0.94
32NQZJ851j4kiN32GqhHjKCQUG3xRU5d,ENTITY_02253,10,ENTITY_02253,0.94
bc1qu83nux7upygxqdplxe9dzpdk0h2sww6zkzjzur,ENTITY_02254,10,ENTITY_02254,0.94
bc1p8t8p0j6murgc339c743df9y6ghyw5lywq7atu3gax2h2muk0xay0lh758n,ENTITY_00054,11,ENTITY_00054,0.94
bc1pqpyupgh9myg8wr8jq5n3nwxhp7gqyr5kykkjws83zd8js2e882rfguknyh,ENTITY_00054,11,ENTITY_00054,0.94
bc1pd53nxuzgkkl2xlnm97glgjzhej60g2k5terv2gpqd2r08avd90e9rdswjr,ENTITY_00054,11,ENTITY_00054,0.94
bc1q4eyaq62haed2hyk68mpqq3lhm5em692a5wwgs5,ENTITY_02255,10,ENTITY_02255,0.94
bc1q05mrlu0jlfjsxmacfxlj0p6jlngvge0n7pt4x6,ENTITY_02256,10,ENTITY_02256,0.94
bc1qef83am04x3fz56w5atlf6p6l0f87lq3jy8snrv,ENTITY_00055,4,ENTITY_00055,0.94
bc1q4dfld4er68370p9rkndlk9qdcxpvat7e98ult2,ENTITY_00055,10,ENTITY_00055,0.94
bc1q3z25mrxnm4u9yuvkxslmr6qjr5fjgn8a0z2ea6,ENTITY_00055,10,ENTITY_00055,0.94
1tqFQFajg3Rs9KqpeWsBcQHUaSg81Zk,ENTITY_00056,4,ENTITY_00056,0.94
1hmf2qcbd8DxBdh3SYFhQD9rEFZuaA,ENTITY_00056,10,ENTITY_00056,0.94
3D3v1r99X7PS1bxZyephxvMea7rw,ENTITY_00057,4,ENTITY_00057,0.94
3tzsr71sfzXBeEgJVnWxpei2Jxc2iNx,ENTITY_00057,10,ENTITY_00057,0.94
11kd6nsdQfHcsCKBW7X6KypsWUPWz,ENTITY_02257,10,ENTITY_02257,0.94
bc1qxc3rstew5967xd860un2xq77hedjhm7repyc5w,ENTITY_00058,1,ENTITY_00058,0.94
bc1qaf856yx7mud3pjyxcascvkcushmn6tu6qm5ndn,ENTITY_00058,1,ENTITY_00058,0.94
1RNhE3DLq1QRmKyQxhWsUftNpPyX,ENTITY_00059,1,ENTITY_00059,0.94
1ybHTSVRcAAmwB5MBYfEurTu1k2N,ENTITY_00059,1,ENTITY_00059,0.94
bc1qpjunq9ymmq9rgcwv393g6rhaxykal42k5jg25m,ENTITY_00060,1,ENTITY_00060,0.94
bc1qyw3lk3e0mr247e4h7ay0shfw3x35vecsyyrfrt,ENTITY_00060,1,ENTITY_00060,0.94
bc1qpyakpzxuzca3zlmt55xef8h0mue0kvml0hk6zl,ENTITY_02258,10,ENTITY_02258,0.94
3sk2ZK7bLiFwRn3RqLDc3fDu9VLEQ2bE,ENTITY_02259,10,ENTITY_02259,0.94
1dWW9HnJMdEqiN6i1GguLyDtKGywjzH,ENTITY_02260,10,ENTITY_02260,0.94
16128E4xPa9a6x1b2EnLcYPaqe8,ENTITY_02261,10,ENTITY_02261,0.94
1UZAggYDpyoey3orfz1iHjE3CZ3,ENTITY_02262,10,ENTITY_02262,0.94
bc1p724z94ekv4l088uvhhuzw065mht8rv9ygvn4swgxhumge559jvlnesu4u6,ENTITY_02263,10,ENTITY_02263,0.94
bc1pnna4dd8780xz9l4kavczk3htnsg660nd7x6y3gw586yd5jgdrqlt87cdlm,ENTITY_02264,10,ENTITY_02264,0.94
3eBKpbNkmS9EzmNTb8akQ8fDhtXQ6,ENTITY_02265,1,ENTITY_02265,0.94
3AADZhahDUCzcWU3WoGwvkY9emDM9bN,ENTITY_02266,8,ENTITY_02266,0.94
3ZpFvMLb24f5Bk37ZzTdqnozoGR,ENTITY_02267,0,ENTITY_02267,0.94
3koz7RqTwBY7MsA9kMdQp2YTSRnHn,ENTITY_02268,0,ENTITY_02268,0.94
3xdjnxJMgjGRPTJeaZ3wHCpTVj5xHap,ENTITY_02269,0,ENTITY_02269,0.94
3snXP4KX81KdyB9i61CukmyXwbpyQ,ENTITY_02270,0,ENTITY_02270,0.94
39m6GFGeoUQPVx7UBbKk4aF7cnD,ENTITY_02271,8,ENTITY_02271,0.94
3kcBf63BZxXMfLM29TTvoVWfKNp9jo,ENTITY_02272,0,ENTITY_02272,0.94
3fHDYqD5pzNighbaLNNd3az8kf1y1k,ENTITY_02273,0,ENTITY_02273,0.94
3GEwkwK1jW85i62BwCoe26gq7RCHeD7du,ENTITY_02274,8,ENTITY_02274,0.94
3SrEzR3TThp9qpNmweAaZ1vgHFTm,ENTITY_02275,8,ENTITY_02275,0.94
36SjHNCGTD5hQY8rZWRATycGyQd1M,ENTITY_02276,0,ENTITY_02276,0.94
3U3NGkE9dRLNADKEt7Tu97An1p9A5axL,ENTITY_02277,0,ENTITY_02277,0.94
bc1prkjhlrdnl9ypz0jmwm4zgyaku9ncftju9t3yuteem0hkw0kylceka9962x,ENTITY_02278,10,ENTITY_02278,0.94
bc1qvkze939zz5a53yuuc7kqd7yv8xsla2yx4jrhm6,ENTITY_02279,10,ENTITY_02279,0.94
bc1qxzwh70aaagg3hn5xfuf9k687f8jgxqfjerd9ex,ENTITY_02280,10,ENTITY_02280,0.94
bc1q9qndr8d8kjcvk9vn98yx4azn3y59d7tgktn48k,ENTITY_00061,5,ENTITY_00061,0.94
bc1qsgh3yrkac87wsftnu88np32fezj9kzm8dj2jmd,ENTITY_00061,5,ENTITY_00061,0.94
bc1qyctz40583ewgj8l55rpuelxrfwjhyc3xpd3pge,ENTITY_00062,5,ENTITY_00062,0.94
bc1q9t239luramwqgj90kzl5ptpwuyy75qrmj9m2f5,ENTITY_00062,5,ENTITY_00062,0.94
35VGKcDoAZACTYQDar1y9j63FdaS,ENTITY_02281,10,ENTITY_02281,0.94
18uKKqDktzt75soBcG5yTMRMdTiX4uzg,ENTITY_02282,10,ENTITY_02282,0.94
bc1qugvhxh9jc93tyth8awdlz5sey7xyevlp62uy95nlnh9ehcmg9577xdvzf7,ENTITY_02283,10,ENTITY_02283,0.94
bc1qpavmvswp5cdph62kcs207z24tcmswzly6wf7yh,ENTITY_02284,10,ENTITY_02284,0.94
bc1qcwyrz8q7w2xk83yld3ezu9al5jhplhempjllrr,ENTITY_02285,10,ENTITY_02285,0.94
bc1q9fuc49dqjhflakc7rdc56frvmdsnjdsec0wxyf,ENTITY_00063,13,ENTITY_00063,0.94
bc1qhu697ruw8un3kaamt6gc0eu5zllslh3j0j4gkv,ENTITY_00063,13,ENTITY_00063,0.94
bc1pymusma6pjqlgav6wndeway2gvamvljte3k36r97dzkkqmnxa5gm4v0m3c2,ENTITY_02286,10,ENTITY_02286,0.94
1Y2xn8czjVuMqg2SZhts7v6Vc8Rkxr,ENTITY_00064,13,ENTITY_00064,0.94
1zdcgPigLEFgnqJVhuJa8uAFe7g3,ENTITY_00064,13,ENTITY_00064,0.94
1u2889MRscDZrdyzawtKWaQQptH4xcpp,ENTITY_00064,13,ENTITY_00064,0.94
35FGzhj51d1MAAeMVc5NUhLp8CC1U,ENTITY_00065,13,ENTITY_00065,0.94
3M62n5bVgkHVmh1Jg6wVZVTtMxicV7Xm,ENTITY_00065,13,ENTITY_00065,0.94
bc1q5leagu0ujch7h7p5r76mlmklafnjx0e28srqap,ENTITY_02287,10,ENTITY_02287,0.94
3zfyHquNneYNCvwfYX5Mr48YuCX6oVG1,ENTITY_02288,10,ENTITY_02288,0.94
bc1qj6kg8a83j8e7mw2g58ljm63vc34hltxcs7y8h9,ENTITY_02289,10,ENTITY_02289,0.94
3NLTtZF9YvNy1o1gUrPXP1dSe6nTaPRJ9,ENTITY_02290,10,ENTITY_02290,0.94
bc1qfutd582nj9kjqlvxkfyn9d48jrf5zttwmeaqj2y8n0dwljh54lvqff0ca6,ENTITY_02291,10,ENTITY_02291,0.94
bc1pls6c26knjzqc3s7e6w0wlpszrsee0lxqlx6g2e8pysw0l4ykh8hfpp43uj,ENTITY_00066,2,ENTITY_00066,0.94
bc1p7qu3p46hvxk2rgpw7ada7znwpgrz6jhgu5hpku5zq73g7y9fxkc7tzcq6z,ENTITY_00066,2,ENTITY_00066,0.94
bc1pwvk03p9u4sfe6q6rxrn6ptqhh6kr459m7htg6c5v70fjtv2sxnn6alz7z0,ENTITY_00066,2,ENTITY_00066,0.94
3pMgvT3M9RV6yTeWWcpt5fYRWoy,ENTITY_02292,10,ENTITY_02292,0.94
1oTJN1W2FyqSY46aJiZjDTCzzXU,ENTITY_02293,10,ENTITY_02293,0.94
bc1qza98nymeecsplgqxtezmxz5uu6sc9402rueapj,ENTITY_00067,2,ENTITY_00067,0.94
bc1q78wwctt9latxzxt48xmrz60wfsrl69s3y0c54f,ENTITY_00067,2,ENTITY_00067,0.94
bc1q8tt9xy8r6ws00lyfm8nxlsrsvfsx9vfa24v6v6,ENTITY_02294,10,ENTITY_02294,0.94
bc1qtzjh5m8xzqg24ku39h4t8eea3c7628gr2x67ut,ENTITY_02295,10,ENTITY_02295,0.94
3Ji6UYoqKjFGiZ8PBbKCG4onyTbFgauU9m,ENTITY_02296,10,ENTITY_02296,0.94
bc1q3snhpjzj6cxckjs6h5t4z2d3mm3wmcmxdd8med,ENTITY_00068,2,ENTITY_00068,0.94
bc1qrwx8fuh7zvct69vz7wft7s776egmsvqm7tuftp,ENTITY_00068,2,ENTITY_00068,0.94
bc1qx5c006csfk3y5fpxx2ffdckswae2y8camgye5r,ENTITY_02297,10,ENTITY_02297,0.94
37wEiufk5SUiwpiVMDPYhnkByDCKCk,ENTITY_02298,10,ENTITY_02298,0.94
bc1qsn5muzgndw5affl9fghykra9pqnmhlak6vt3zzmw2juzun5pa3pufaycmz,ENTITY_02299,10,ENTITY_02299,0.94
bc1qrxhxqreznh0k74tpfrpahnyrz8hfpcsjqp89qz,ENTITY_02300,10,ENTITY_02300,0.94
bc1pnqujt42q3gfq7g0nhn54xche0l45nh97z5yw8xq59crxpfycsynt0ax4fv,ENTITY_02301,10,ENTITY_02301,0.94
bc1pp0gyzcyuxyztu3ujls6lvqcq2nyz0zupph55rcskgnll25nuy32w96zu7n,ENTITY_02302,10,ENTITY_02302,0.94
1XJYw8P2ZYgJgK8rX1pePVd3cGF9vY4g8,ENTITY_02303,10,ENTITY_02303,0.94
1tBWZKCsLgXLx88xk4dBMDC5zJFfc,ENTITY_00069,11,ENTITY_00069,0.94
191kHdenukGbW8XfKzcuBt2oGAj4Ajg,ENTITY_00069,11,ENTITY_00069,0.94
bc1qzvndlanf33wjpvr78m0mhl3sp8qfz3qr3tuw96,ENTITY_02304,10,ENTITY_02304,0.94
bc1qca6qae5amcukw33reyj66hlr5fkxs030ymrkx8,ENTITY_00070,11,ENTITY_00070,0.94
bc1qjj0hh7t0gzywvpyynwvwnfnep0l4qkna6tej5f,ENTITY_00070,11,ENTITY_00070,0.94
bc1qn94yecthszrkd6f985qvjarzp2z6nggnw998vr,ENTITY_02305,10,ENTITY_02305,0.94
bc1q73m7ze56a5agn232akjusczdg636umr89r9ec2,ENTITY_00071,11,ENTITY_00071,0.94
bc1quyv529w53z9j38gf085n0cyyquh752uctw6l7f,ENTITY_00071,11,ENTITY_00071,0.94
bc1p2jhdgav0umxyc8nzfc6vaely6a7pmjegs9xeufqv5lflyv324kjnptyl57,ENTITY_00072,11,ENTITY_00072,0.94
bc1pzxdghhudvw6g0x5wdfz72l6wh0dq8feeg8mvm4z6nuyc8wgsf4et8a3jq4,ENTITY_00072,11,ENTITY_00072,0.94
bc1q75xzgkxz65zmgauqqtr5hclv8hgdh3lvk7stsf,ENTITY_02306,10,ENTITY_02306,0.94
bc1pvxgdw85w3lctxljypwukxnxc36ctvavguez2j6dhhkpyfy9skg5v4h0q9c,ENTITY_02307,10,ENTITY_02307,0.94
bc1q487dwecmn83w9duspq9r8xq602t3302cks598l45yu8kj0ezd3hsdpj3rz,ENTITY_00073,11,ENTITY_00073,0.94
bc1qyzq65e9dvv9e72ccjp0rukq4pm3p8rcu8rxuchxp52pc4dlj3kkvv9hmc4,ENTITY_00073,11,ENTITY_00073,0.94
bc1qcjkaygr4p2ffmggknsnwmxlnp3jfu68agwxfg8,ENTITY_02308,10,ENTITY_02308,0.94
1Qkn4yDSLJ8GeDhgVUx553vxS6bqu5E5,ENTITY_02309,10,ENTITY_02309,0.94
bc1qdd3l5wamntt32rp5h0vdz9am0jrjac9mzr9qv0kyww20469vhh2f09850c,ENTITY_02310,10,ENTITY_02310,0.94
3DohSjrdtDuuiwj1ojWK2GLphi5oCM2C9h,ENTITY_02311,10,ENTITY_02311,0.94
bc1qy35mmu89s5smtgas7h9uzf28826sf5tld8wxj75ujuk9wlftv6usvxzfa4,ENTITY_02312,10,ENTITY_02312,0.94
bc1praav0pk47k0pa23ypr7s3j6hqzkj9azc2kpenqxjj5geqx4mny450h2g3x,ENTITY_02313,10,ENTITY_02313,0.94
bc1qyrrf2u06q7m06zw5szuykn7mhtggdfhu57d7yv,ENTITY_00074,10,ENTITY_00074,0.94
bc1qjtlghuk4wnsd6td04gz6helv4tulr2hhvvat8l,ENTITY_00074,4,ENTITY_00074,0.94
bc1q9junp9zekkzpl4ev0jvt3dup0hmhka3ngnf7su,ENTITY_02314,10,ENTITY_02314,0.94
bc1qxv03nnhqrxzrflhvvkl440837e092wex7xvxjm,ENTITY_02315,10,ENTITY_02315,0.94
38DBPTuC6yChWJ6zyomL1nNQ7Ujr9p,ENTITY_02316,10,ENTITY_02316,0.94
bc1q2wtdhf9z9vfhl6rmhs3xdu2qt3r894r7kl6zfn,ENTITY_00075,4,ENTITY_00075,0.94
bc1q7fzyxudwcvnee09h6vh3r24wr9h3tkcn6h46kp,ENTITY_00075,10,ENTITY_00075,0.94
bc1pczn8tp39vnxdyx2rl79tej6f3c95wp4a34492ge60rjw66qty02jq7qapq,ENTITY_00076,10,ENTITY_00076,0.94
bc1p9lyt66tvl8fsztemfwawcqt5xf7a8vcveezqmtlnd9nqra29pr3f7kthmc,ENTITY_00076,4,ENTITY_00076,0.94
3JY5fDysp2c4Zh3coAn1jxVpF6q,ENTITY_02317,10,ENTITY_02317,0.94
bc1qhjy88ku5zcqreqex8sqy6cn3gz5jeacm95g0y6,ENTITY_02318,10,ENTITY_02318,0.94
bc1qagaa5kjx7lq5ekgn4c8yfp5673m2kn2604yl7z,ENTITY_02319,10,ENTITY_02319,0.94
bc1q76eylk8aq3yzgsn3xususa2u40majhvhmfcu7g,ENTITY_02320,10,ENTITY_02320,0.94
1csWpDbX2vqnr4qroHu3UNkewarotPY4,ENTITY_02321,7,ENTITY_02321,0.94
19qAMXnLKvNPrD2qTwYbXW7T4HmKEdPKR,ENTITY_02322,8,ENTITY_02322,0.94
bc1q72w88dr6resdws44k5rrxzfvcpzylr4w4h24vc,ENTITY_02323,10,ENTITY_02323,0.94
1McbRtEZSrpjqSbFD1YzFe3tnBAgodHqQt,ENTITY_02324,8,ENTITY_02324,0.94
1t1B9xZqSekBDDAX1V8JJFzvfwfjKkS,ENTITY_02325,8,ENTITY_02325,0.94
1583Vs5oXs7ywvrJoRppLZFevMk,ENTITY_02326,8,ENTITY_02326,0.94
1Pz6qimYYsp7ifestnmc7W3Ngahm5knUW9,ENTITY_02327,8,ENTITY_02327,0.94
12yK4azALvUEaUkpXfjDAVda4uQX3vv,ENTITY_02328,8,ENTITY_02328,0.94
1ZRrKR7AMKv4tRjJF9xsGTwuWta3MbiLA,ENTITY_02329,8,ENTITY_02329,0.94
1itHoJvDEreUakRGi2PvqxB7qvzZf,ENTITY_02330,8,ENTITY_02330,0.94
1zs5FaLHYgNhiRLZX1TDAjxQmfB,ENTITY_02331,8,ENTITY_02331,0.94
1YyC7whWCUKAsQSZsMstKKmteAcj5,ENTITY_02332,5,ENTITY_02332,0.94
1c72QhKE9YLSt51eWXDDwTwuRdoJcGMzp,ENTITY_02333,5,ENTITY_02333,0.94
1hSv1SUPfvDJ6xzzdKobH9EvB2zg3scg,ENTITY_02334,5,ENTITY_02334,0.94
1nWwusaFg22N8fSGvrEmTdoEt3VtN,ENTITY_02335,5,ENTITY_02335,0.94
1gRA3Z23tCPjo4znvQ9euXRLTtxSuq3N,ENTITY_02336,5,ENTITY_02336,0.94
bc1qlswrmz4v7g6ndjkhmp2zx3zss2cm8g200ffjvd,ENTITY_02337,10,ENTITY_02337,0.94
bc1qtth9ruw3lma92dfn9gl0203fuvh929skmrpa9e,ENTITY_02338,10,ENTITY_02338,0.94
18ycFmGdbXw4Z8cWjnmNAMxoYL51,ENTITY_02339,10,ENTITY_02339,0.94
bc1q0hcz9ngfha2swrdjgllsdyshrmvreua89w0rh7,ENTITY_02340,10,ENTITY_02340,0.94
3pfBdRsigA81wNF2X6BCT3x4zc9y,ENTITY_00077,5,ENTITY_00077,0.94
3iWVpJCWr4MKgcMYpbbyVsBzcA4SDA,ENTITY_00077,5,ENTITY_00077,0.94
3b2hfGnj7pEtPxMwHEG7RaRwgMb4U1f,ENTITY_00078,5,ENTITY_00078,0.94
3hic8hEjqpBWVHVyy44SNm6hRLKdX,ENTITY_00078,5,ENTITY_00078,0.94
3QzaesQxMa8UZKEXRmUuuFwM88pTX,ENTITY_00078,5,ENTITY_00078,0.94
bc1qurr77chl5desgf2knq33px6rnxg8m77dm0xquk,ENTITY_02341,10,ENTITY_02341,0.94
3g9twSub4LbAj1GL3v89PxCUoRFcQCE4f6,ENTITY_00079,5,ENTITY_00079,0.94
3Fgrc7LsJUcoyF2BxpV7thVD6F2k6G,ENTITY_00079,5,ENTITY_00079,0.94
bc1qm78zh0hk7ngdry5w4ccvqgpt88kezrs0twkqrf,ENTITY_02342,0,ENTITY_02342,0.94
bc1q5dk3s5jz6laudy2trp2zg89hupx52ynqr8tcn8,ENTITY_02343,0,ENTITY_02343,0.94
bc1q7agrn56kc0hv8qsrds3adhja5q93xhexg8qm2q,ENTITY_02344,0,ENTITY_02344,0.94
bc1q4yxzggcx088rrmt025tgpx40zuarw5ylg0xkzz,ENTITY_02345,0,ENTITY_02345,0.94
bc1qy0j6w6na8denx260mywzsctueza3mkseutwr7k,ENTITY_02346,0,ENTITY_02346,0.94
bc1qkdkdvm20mrr6anvmspa9pg2vyx00ldfecjm4qy,ENTITY_02347,0,ENTITY_02347,0.94
bc1qh8e6crt0cmvxy444my50aqumv30h5hrmtw9ecc,ENTITY_02348,0,ENTITY_02348,0.94
bc1qrk9aayq206pqx7fx9283rw7chxzhl5hylmcrzc,ENTITY_02349,0,ENTITY_02349,0.94
bc1qg8v89vkxaz7mvf8470k37vreaq2sn9ur0s4txu,ENTITY_02350,0,ENTITY_02350,0.94
bc1q0v2utnl9elzm5k3gakh6gp3gzsaj90vc8l4slw,ENTITY_02351,0,ENTITY_02351,0.94
bc1qjqc26r26w5u8lrjcp4x0yszu45wl0jtf9cz263,ENTITY_02352,0,ENTITY_02352,0.94
bc1q7qwfqqtkfw5nkhwzr2p62f604dtfx6d2d6jpk6,ENTITY_02353,0,ENTITY_02353,0.94
bc1q5sm8tyz38hdzhj2ck7a0ucv6jkhdfrnej2swj8,ENTITY_02354,0,ENTITY_02354,0.94
bc1q8kdunas892nzd5f90kernstpeu0xaxg8qrwgve,ENTITY_02355,10,ENTITY_02355,0.94
bc1qt5rt7j6hm80zm70waz4rwdkq8ve2pz58p7gda5,ENTITY_00080,13,ENTITY_00080,0.94
