wallet_address,risk_score,risk_tier,is_taint_seed,entity_group,in_degree,out_degree
3i9FN94cTcaJbYaBkw2fjozbx4ujyRL8s,0.92,CRITICAL,1,ENTITY_02208,3,6
39itmDXgYqnu5BTxuZDyxK5cZ6rAH,0.92,CRITICAL,1,ENTITY_00030,9,7
32B1f3vte3XcWQLE9prF2ygSnzuwkiD,0.92,CRITICAL,1,ENTITY_00030,8,10
bc1q6atdkp5fuxue92het4zrr73f3t79gcnqc6792x,0.92,CRITICAL,1,ENTITY_23308,1,0
bc1q9nkf7st5q92zdz5qxagd9s8zesurxva4uyjh8x,0.92,CRITICAL,1,ENTITY_23309,1,0
bc1qqa73fyve75xst5zrd6t6t9fqgccv603xx49u99,0.92,CRITICAL,1,ENTITY_23310,1,0
3vCZQ5YhPKDNM9s86uuiAZSVjacsrYmv,0.92,CRITICAL,1,ENTITY_23317,1,0
bc1q8gxhy7z9wt3kk6yajvlttde55vszgyrja7mntm,0.92,CRITICAL,1,ENTITY_00037,2,5
bc1qzj8evp0rmvnt7lrjkpgvexpulahxvg23cw8uvc,0.92,CRITICAL,1,ENTITY_00037,5,2
bc1qryj0hpl4y8vnjxt5ajfm023gpesztcx05gajht,0.92,CRITICAL,1,ENTITY_00037,1,6
bc1qvnhnn7py243wudje5q269r34265derjgamsq0r,0.92,CRITICAL,1,ENTITY_00037,0,6
3dXu2gAeamnNVhQECypkaXpSzTwP3mt,0.92,CRITICAL,1,ENTITY_23318,1,0
3yHnuKjA4yobriSoG6pgqxnaAYtFmsGK,0.92,CRITICAL,1,ENTITY_23319,1,0
3AkGjSdkYtdcfF7jpcbjpcgnAgYKD2,0.92,CRITICAL,1,ENTITY_23320,1,0
3edpwQ1yma1QrgVwyXqYWiBwv5h,0.92,CRITICAL,1,ENTITY_23321,1,0
37Ke1dR7yE12aUasJaSQ9LCiMZX5N,0.92,CRITICAL,1,ENTITY_23322,1,0
3htijWquiagatx3qeoTjyiCdzGX,0.92,CRITICAL,1,ENTITY_23323,1,0
3EvTGEzkdaFn8cwJ15TJfweUsGnQ4rmNn,0.92,CRITICAL,1,ENTITY_23324,1,0
3sLrUU2i6xF5nwvkf52yo5ARAGFhPN,0.92,CRITICAL,1,ENTITY_23325,1,0
bc1q8g73e309wp3pd77k8ltm284puq0dgstmfap6uq,0.92,CRITICAL,1,ENTITY_23295,1,0
bc1q9vmqfgc5sxq8fvpxyxm9w7kk8u7e0ek39nhzqr,0.92,CRITICAL,1,ENTITY_23296,1,0
bc1q9mg4rsxhxn93tnv3jxulyj47eapq98jfzc4q4f,0.92,CRITICAL,1,ENTITY_23297,1,0
bc1q4gtmtn742g2w699ktzyv8p07zdle09zq9sgc30,0.92,CRITICAL,1,ENTITY_23298,1,0
bc1qn2f025nlsegw3ldklmj4re7w4f8njnzddsc45m,0.92,CRITICAL,1,ENTITY_23299,1,0
bc1q82u3xem8tcc305c9v59e6fn30093mdju5r97wf,0.92,CRITICAL,1,ENTITY_23300,1,0
bc1qymkecuxcu0apkju84rm5pk6gm64m5aa6tcd74f,0.92,CRITICAL,1,ENTITY_23301,1,0
bc1qm9j4ksm5ynj2eucl5s7j7fchchgk8nf0t78aww,0.92,CRITICAL,1,ENTITY_00037,4,3
bc1qx39rfxlq767kpasf9wztysjlnpv3dt4nwahfcq,0.92,CRITICAL,1,ENTITY_00037,5,1
bc1qvn796t9wcjnwp5ag3glhew7erx4e7px2cq8a88,0.92,CRITICAL,1,ENTITY_00037,3,4
bc1qwfgl6zzpaure9my8rn3l0kn6vzxsjalugmjdna,0.92,CRITICAL,1,ENTITY_23302,1,0
bc1qqkq0k8awptlwsr2vpruwger474awhcdgcu0lml,0.92,CRITICAL,1,ENTITY_23303,1,0
bc1qwy7dvfgjs4mayd0ek4pascl3khmd7uadwlrp8t,0.92,CRITICAL,1,ENTITY_23304,1,0
bc1q8vhkcgqw9dc4aqxpeaddatv5ugssdzg64wh8aq,0.92,CRITICAL,1,ENTITY_23305,1,0
bc1q8er0c5xrcpynfk44j5zpvqc7jrxp5v3n7rs94h,0.92,CRITICAL,1,ENTITY_23306,1,0
bc1qh6tecklf2gnqf0zwasaq7lumxww82f4t7hq3zw,0.92,CRITICAL,1,ENTITY_23307,1,0
bc1qjgmwkagm4fc25hsn67mvqnazwgs0ddr0swtcl8,0.92,CRITICAL,1,ENTITY_23275,1,0
bc1q3dz6r30ncf330s4w5nsrpd54t4l2f4zwgnp6z6,0.92,CRITICAL,1,ENTITY_23276,1,0
bc1qysd2xjrn7htmuzgf25qjyssmwkt0mvyq7guud4,0.92,CRITICAL,1,ENTITY_23277,1,0
bc1qwu4hqcqljydr6svde9stmnjxw50kqvm8jx76eq,0.92,CRITICAL,1,ENTITY_23278,1,0
bc1qugx6mr963u79h4ah0zdru7je4ue74y0u40yxlh,0.92,CRITICAL,1,ENTITY_23279,1,0
bc1ql52pwuf2f66nqcx7f592vt5jpdlnxtt4x38y7y,0.92,CRITICAL,1,ENTITY_23280,1,0
bc1qzj3re5mjvyzq0dfta3de80jp6a0juhtz3t02aj,0.92,CRITICAL,1,ENTITY_23281,1,0
bc1qm0j2c9drfw9y49yudm55w3yr7vj0rv79pzeqve,0.92,CRITICAL,1,ENTITY_23282,1,0
bc1qe408n7j6j5zpl08tu7jgnv7aexdpzts4a7w5ka,0.92,CRITICAL,1,ENTITY_23283,1,0
bc1q408axjeu2jma6u6j2ycya5myw4npgn35nl2pqw,0.92,CRITICAL,1,ENTITY_23284,1,0
bc1qqnnn0j5wtquty924q93feh65mvt63kjm87tdgw,0.92,CRITICAL,1,ENTITY_23285,1,0
bc1qaw06t4utxc865a5kn2fq3na4zhqfmrf6ke7n72,0.92,CRITICAL,1,ENTITY_23286,1,0
bc1qm722h53vt5n8gmrh83lkrm4ykh266c0szpms89,0.92,CRITICAL,1,ENTITY_23287,1,0
bc1qgn3k2rxvcc8up3k82guy34neqzm93nm4ztm6c9,0.92,CRITICAL,1,ENTITY_23288,1,0
bc1qa22qz79rr26fgpfmz9280xf8p9ga2j2rl37wrl,0.92,CRITICAL,1,ENTITY_23293,1,0
bc1qf683xhkywm4r9gry3zx8mutax5xr7w9d3jy47n,0.92,CRITICAL,1,ENTITY_23294,1,0
bc1p2l9dha65fzp738y7ymde9gatmaxfvj3v39l6zm3xtdqpaeeeluvuthty4f,0.92,CRITICAL,1,ENTITY_23178,1,0
bc1pj3gk8jxvr6yf7wzl6cmns58adsxmtqvfd7j64z3earn4399uztxwue4465,0.92,CRITICAL,1,ENTITY_23179,1,0
bc1p63vzjtxv54q5e7afuxjae36nfm5w2zdhcnjd22v3z9ejczsnrjt5dz7fqh,0.92,CRITICAL,1,ENTITY_23180,1,0
bc1pdrrkvuvn8c076pefxmdqnek9gpjy7mmkuc6uw9kma0u080ys3c6sdrtenp,0.92,CRITICAL,1,ENTITY_23181,1,0
3tcgbKgb859WpU6F7bsScfrJT3w,0.92,CRITICAL,1,ENTITY_23263,1,0
3CqKiacynR5iuTmksN276JepyyLBRsNV,0.92,CRITICAL,1,ENTITY_23264,1,0
3bQmtAvwDnwmpDPM3ZkjbkNBpuk,0.92,CRITICAL,1,ENTITY_23265,1,0
3g2TNmdDw4YGTFivVBT5gH5AMXu6P6h,0.92,CRITICAL,1,ENTITY_23266,1,0
3Adm1RKPK8CnmgFBN7mLfBykb8b62,0.92,CRITICAL,1,ENTITY_23267,1,0
3XnpbqZjzfEyNKXBBzEi6xkt33nuv,0.92,CRITICAL,1,ENTITY_23268,1,0
3Agod5bHdZsYFs9Erb9BSpQaPSY,0.92,CRITICAL,1,ENTITY_23269,1,0
3YMKvDFCTkhZtVYE22WYP5XuAmVRB,0.92,CRITICAL,1,ENTITY_23270,1,0
3wejkpWp7LkZxD4DTXhodgiwwUSq5RcoJv,0.92,CRITICAL,1,ENTITY_23271,1,0
37qBtncWechNxuAWc9wwrZPMc9rW8rj4k7,0.92,CRITICAL,1,ENTITY_23272,1,0
bc1q98gusfflhetg6ft6tx94zf5m0j8x9yxdnzj08q,0.92,CRITICAL,1,ENTITY_23273,1,0
bc1q6cf9y0c5y28qrrc6fzgch7tzgchs5kwzejdv70,0.92,CRITICAL,1,ENTITY_23274,1,0
bc1p53zdxzm0hlxj73l6vy5jngz02e5g64q9lvcth264fk2u9xqvf3wvfvuhh3,0.92,CRITICAL,1,ENTITY_23173,1,0
bc1pwk4r8zqpc43puquklqa39tperp825f75fta8hu7puncytqcfpypdvyacvy,0.92,CRITICAL,1,ENTITY_00047,5,5
bc1pjd8h2u8kjhgxt5350xs9rcasm5sswm69k6dp88cgq733v8vvvttmclmhsp,0.92,CRITICAL,1,ENTITY_00047,4,6
bc1p0pl6fj3t0qx3zkx79yfcahv0c5rka5pcllrpkrk484uvd9dwtkk4v65p68,0.92,CRITICAL,1,ENTITY_00047,2,6
bc1p656w6elh7vlw2feh2w9td44g3v97yq6c245uy4j72a9sl67cdscgq6e4gc,0.92,CRITICAL,1,ENTITY_00047,1,6
bc1pygc8t3hut9zfq4hley922alf2l5pqx7q5p52sh7aq8zfqyy7yazdka5na3,0.92,CRITICAL,1,ENTITY_00047,5,3
bc1pucvn2gjldh5p2z27pzdv33etd549j9kp8xj7f90jvyvz8y6sjmx03zas4w,0.92,CRITICAL,1,ENTITY_00047,5,2
bc1pl0phjdq2fufva0k6kuyuutekstw5ydsugmzc6s0jxd7rfkc5ltk7h9n0hx,0.92,CRITICAL,1,ENTITY_00047,5,6
bc1pm2l6yxrsrhkakkz9knpx7m89uu6rtfxpdsvtamngunp5fmpp3wftna35zz,0.92,CRITICAL,1,ENTITY_00047,0,6
bc1py2hawvhqcmcmk6q2yukdekv6fjqy4xt3an5u3xzvhs9e5w5qw2ydkx3d2s,0.92,CRITICAL,1,ENTITY_00047,5,4
bc1p9aahpawrhh5mm8p0v3626g3a5fcxue6674anqv8e422el0vr4lmpgnq5ht,0.92,CRITICAL,1,ENTITY_00047,3,6
bc1pq72yngda3trsnaw3f4j6fngp5qkz6qhh9tkkxa4q5fzgv83k0ej8a7w5j0,0.92,CRITICAL,1,ENTITY_23174,1,0
bc1p8qlmzrr74jjg22zdtat0sf2w0ekl2qv8pkx2a3e9zww2f444ms2r0nwc96,0.92,CRITICAL,1,ENTITY_23175,1,0
bc1p756lwmelfuvc6elhe5q3pym4f0s9lxkdg9zpd0lruky9g0kgtl2p26knn9,0.92,CRITICAL,1,ENTITY_23176,1,0
bc1p0qtyrs5r22tkj4yklaahsldy8gczpsgsg9urg0j65xqseu6y9udhvpvkgr,0.92,CRITICAL,1,ENTITY_23177,1,0
3ekrVz9gp1hpZHMm9jjozKNDMLnsQrX92t,0.92,CRITICAL,1,ENTITY_00052,1,4
3XTLHVXAfCEXpkso22zcTGAgvYo7GP,0.92,CRITICAL,1,ENTITY_00052,0,5
3YdPm8eBcfmaG6y67SBiTmF6LbrTHuH1ch,0.92,CRITICAL,1,ENTITY_00052,4,1
bc1ptqjpyctwnra7c5hcspjhxcjklah7unx3gshcznq7j77s569kleddxxsa9q,0.92,CRITICAL,1,ENTITY_23160,1,0
bc1pm8m0tmt826maa6tk8j2cw92fgwqajvtkushn2ccn2qffkqczr6rslmjepe,0.92,CRITICAL,1,ENTITY_23161,1,0
bc1pvc05w9et9rewzfgg9ks9jec5uh5jjkhqqt7a8gvgc8jmn4re8rs3dwhjal,0.92,CRITICAL,1,ENTITY_23162,1,0
bc1paswkmewv6qw4hk7hrn6qpz5vdpgy8t0uxh6pkf8dcva0msf9t9z8s0caag,0.92,CRITICAL,1,ENTITY_23163,1,0
bc1pxuueyzfv84mycmnmm9em9pqjxvluvrs0h4xcase587etddhljpcdy74y9m,0.92,CRITICAL,1,ENTITY_23164,1,0
bc1pzgpqfnvnasmhu8489vmsz29q8xdtenn70u9s2nly9fy0c86tevp2suh9g5,0.92,CRITICAL,1,ENTITY_23165,1,0
bc1p5uja4wqmxwxvgj73ylkp74433d7ax5hmw65vrsjcvtup5nz6ww9w669tvz,0.92,CRITICAL,1,ENTITY_23166,1,0
bc1p67er0f4j4teqq85a5mkh77e9j8pynws2zcxweunh085xwnsrrrj2tr2vw9,0.92,CRITICAL,1,ENTITY_23167,1,0
bc1p85lvcd2y76d40cfehkwtn4ysq8j9rdfna8hyukt9d29uvkmveqskchkr8v,0.92,CRITICAL,1,ENTITY_23168,1,0
bc1pfs8988xftdcxtg4x83gxhngjfxxtcaqsd9vrguq86c963e4m83slvuw8fe,0.92,CRITICAL,1,ENTITY_23169,1,0
bc1pyeudh4vkqrnlm75ckxeg4mw7rpscg7t3fpczhxzh7ntlxa7u5354v6g8z9,0.92,CRITICAL,1,ENTITY_23170,1,0
bc1p6pcrcq4xfw9x2wvvg0ajee8n8rhgy2g5kyrt7duxaqmytgcv5lq2260xtp,0.92,CRITICAL,1,ENTITY_23171,1,0
bc1pmdw0aqe5favqek5al04lhrq9gq08l9ga73xpdgrq2cgnuhjvnsx9zgegce,0.92,CRITICAL,1,ENTITY_23172,1,0
bc1qd3yv9mhf4v33hgnz23sqpmgmd34vmgaxr5m2ck,0.92,CRITICAL,1,ENTITY_23125,1,0
bc1qylu6xzxk9440fkvw2mhpq3jg907rryj0h9ns7t,0.92,CRITICAL,1,ENTITY_23126,1,0
bc1qj0vmmr56vnmwnrf9lm3lkcpcwcwepq07t8vjkd,0.92,CRITICAL,1,ENTITY_23127,1,0
bc1qpdcrgv9rktr692jxtzau8ph9suwj3ja2lx2p5a,0.92,CRITICAL,1,ENTITY_23128,1,0
bc1q97wcr6m9v3uu04fah92xf2y3x47vqvpszsyygh,0.92,CRITICAL,1,ENTITY_23129,1,0
bc1qtnr330dc8fem8qc09xewh9qcufwgvef3zt5pep,0.92,CRITICAL,1,ENTITY_23130,1,0
bc1qm8a5r3qul9983qx2gszca96xtjwp7yma7xt35q,0.92,CRITICAL,1,ENTITY_23131,1,0
bc1qxxdkcmguxdhw0efshzwqz7fzlgxj5dekvdv8p8,0.92,CRITICAL,1,ENTITY_23132,1,0
bc1q4yyjhagtutsp2ka08rfq9kl4zxn2vmhd4ep9e9,0.92,CRITICAL,1,ENTITY_23133,1,0
bc1qnsf7l0a3wpaxnzztvrf5kmnqhx6r8mlfqwzk7u,0.92,CRITICAL,1,ENTITY_23134,1,0
bc1qext5xz0cun88lfplqjdpw3hjftqtnu7u55djdq,0.92,CRITICAL,1,ENTITY_23135,1,0
bc1qc63v23fxcv3vwa5fzq5lgexyj8fv3wrjq74tvu,0.92,CRITICAL,1,ENTITY_23136,1,0
bc1qjzysxhnuc6jzaj57lceh5xp2ffy3r9xvk4v4wr,0.92,CRITICAL,1,ENTITY_23137,1,0
bc1qlwfy73a5pu6xxlq7rrtk5flxd884e55sryp4rq,0.92,CRITICAL,1,ENTITY_23138,1,0
3mLjFmwt76T9cdmWDcAvHSAzZAqZeoB23N,0.92,CRITICAL,1,ENTITY_00052,2,3
3k7L2Wz77zYirreozf6pSCgz5m41GNMh,0.92,CRITICAL,1,ENTITY_00052,3,2
3evT3d8koY8nDJfag5DbNbfZ4Um8,0.92,CRITICAL,1,ENTITY_23093,1,0
3eBKpbNkmS9EzmNTb8akQ8fDhtXQ6,0.92,CRITICAL,1,ENTITY_02265,1,1
3AADZhahDUCzcWU3WoGwvkY9emDM9bN,0.92,CRITICAL,1,ENTITY_02266,1,2
36u1s6kje9QXbb3odQH5A8GfZZp3KC,0.92,CRITICAL,1,ENTITY_23094,1,0
3tpEhjkBotL3pgV9bJc7E14AfLBgW2pN,0.92,CRITICAL,1,ENTITY_23095,1,0
3GaVCJQcFBWYRyXeijEnzWn3Jnk9zJB2,0.92,CRITICAL,1,ENTITY_23096,1,0
3DEwKQhvVn3E2E5tZfSjkGnQ7CTXUgy,0.92,CRITICAL,1,ENTITY_23097,1,0
3hWdzD3BAb7aE8LkUpr45BCiBFr3f,0.92,CRITICAL,1,ENTITY_23098,1,0
3Uhk6fEWHSSp5dYxxd6rqqDRGXK,0.92,CRITICAL,1,ENTITY_23099,1,0
3YPWBUfCs8YKoxaX1CWr1AjY5rknMH7,0.92,CRITICAL,1,ENTITY_23100,1,0
3NR7yYgfUZJqYu7rHp2QwENfZq7TrDwE5U,0.92,CRITICAL,1,ENTITY_23101,1,0
3pb4SNCHyqG3WcxWJgmVaq1jATeK,0.92,CRITICAL,1,ENTITY_23102,1,0
3qvSY9ECRA6uwsfv6esDtdWNC4JzB,0.92,CRITICAL,1,ENTITY_23103,1,0
3cjssi4qTcR1BhUmJs3d6ioLSP1AA3,0.92,CRITICAL,1,ENTITY_23104,1,0
3QJbBhCcP3K4FwdsYMkBw6xxqS52,0.92,CRITICAL,1,ENTITY_23105,1,0
3VuxF8KC1NXUwvcykiLfZZdkrjN9BL7C,0.92,CRITICAL,1,ENTITY_23106,1,0
3snXP4KX81KdyB9i61CukmyXwbpyQ,0.92,CRITICAL,1,ENTITY_02270,2,1
39m6GFGeoUQPVx7UBbKk4aF7cnD,0.92,CRITICAL,1,ENTITY_02271,1,1
3kcBf63BZxXMfLM29TTvoVWfKNp9jo,0.92,CRITICAL,1,ENTITY_02272,1,2
3fHDYqD5pzNighbaLNNd3az8kf1y1k,0.92,CRITICAL,1,ENTITY_02273,2,1
3GEwkwK1jW85i62BwCoe26gq7RCHeD7du,0.92,CRITICAL,1,ENTITY_02274,1,1
3SrEzR3TThp9qpNmweAaZ1vgHFTm,0.92,CRITICAL,1,ENTITY_02275,1,1
36SjHNCGTD5hQY8rZWRATycGyQd1M,0.92,CRITICAL,1,ENTITY_02276,1,2
3U3NGkE9dRLNADKEt7Tu97An1p9A5axL,0.92,CRITICAL,1,ENTITY_02277,2,1
3yp17i3xFzptEZmJ1o75gDVriRTnEp4,0.92,CRITICAL,1,ENTITY_23085,1,0
3DuhDHWyGe6JHL4r7dnrHhosRB7b,0.92,CRITICAL,1,ENTITY_23086,1,0
3UJMnXxu8QAHLVSncmbQQTGBHimmUF8TjJ,0.92,CRITICAL,1,ENTITY_23087,1,0
3mo4ULHQ29XX5YmmWkoQU1NK5oKsz5f,0.92,CRITICAL,1,ENTITY_23088,1,0
3o5QDdBBA3VJt991AX8CDTqgzsvNkFy4,0.92,CRITICAL,1,ENTITY_23089,1,0
3fhekbKgSHcuPxF9sHGZoDp5VqWNwipi7x,0.92,CRITICAL,1,ENTITY_23090,1,0
3KzmbreCNswxbLmFh16rXJG2mTN8ngk,0.92,CRITICAL,1,ENTITY_23091,1,0
3Q23G4dKXRyvWbe9wABss3MHF2UXo9,0.92,CRITICAL,1,ENTITY_23092,1,0
bc1qgl5237eltezf0h7m9v5w0q0rw45hjz6w2kglc8,0.92,CRITICAL,1,ENTITY_23033,1,0
bc1qfrnu85v2rjzy90glwwgdqxe3he67szl2a58xd5,0.92,CRITICAL,1,ENTITY_23037,1,0
11E3yBsqZuGZzhXZqPL98y694pu,0.92,CRITICAL,1,ENTITY_23043,1,0
bc1p2se0xuzr2eqs8w8qe58d5yu8k0vd9w553m75w28uhrxse66nwz2ek50fj7,0.92,CRITICAL,1,ENTITY_23044,1,0
bc1qya30nlhdqrt3zjahllzgxcsaeyxc3uastvuanv,0.92,CRITICAL,1,ENTITY_23045,1,0
19webj6zh5WeweY4E7rkgaFKDW45WCGJJ,0.92,CRITICAL,1,ENTITY_23046,1,0
bc1pyaeawqmeja3aajwvwwt0swxg2gnnrf5r48lr9za0jrey484xyssm88pps5,0.92,CRITICAL,1,ENTITY_23047,1,0
bc1q9mwyah5vqrcpd0a6ysfxwf4s8a3hplw45jcpc3,0.92,CRITICAL,1,ENTITY_23048,1,0
bc1pu8zmjvf0ac7wsy9sju692usvwsnlutm9xlgg5glvvvzdfr8uyflec9c0mc,0.92,CRITICAL,1,ENTITY_23049,1,0
3t3iDUUExg2SavvEgsmtsVbS2rdZzk,0.92,CRITICAL,1,ENTITY_23050,1,0
3jeHv18JWeyyLjxhqF71gXfeupcHwB1B,0.92,CRITICAL,1,ENTITY_23051,1,0
bc1p0yqeywww25yhp7pa50nanjc74kvefjxsanek6av7z5jzsxzvhma9scq07w,0.92,CRITICAL,1,ENTITY_23052,1,0
3yVYm2xgFLf7tzSbh8k2jN7WpaSeQH,0.92,CRITICAL,1,ENTITY_23053,1,0
3ZpFvMLb24f5Bk37ZzTdqnozoGR,0.92,CRITICAL,1,ENTITY_02267,2,1
3koz7RqTwBY7MsA9kMdQp2YTSRnHn,0.92,CRITICAL,1,ENTITY_02268,1,2
3xdjnxJMgjGRPTJeaZ3wHCpTVj5xHap,0.92,CRITICAL,1,ENTITY_02269,1,2
bc1qere5mswk00j5j0cp4rwq3twm9haqkewzas6gh2,0.92,CRITICAL,1,ENTITY_22925,1,0
bc1q5vx00erf9ed8pe6yfsrr5wmx7rxfktxtemfs94,0.92,CRITICAL,1,ENTITY_22926,1,0
1HpS32xBMZi8ThVPCwSih6BMde4JcbGU,0.92,CRITICAL,1,ENTITY_22927,1,0
bc1q8wyejfx8vuvp9k98ezue68ht56fj0rjknalrvj,0.92,CRITICAL,1,ENTITY_22928,1,0
3cGfh5ipbdYQZ4NuT7NcZ4TsbUCe,0.92,CRITICAL,1,ENTITY_22929,1,0
bc1q3l2js9t9h4uly0xl05tzpmzeeexa9jfwgr36gv,0.92,CRITICAL,1,ENTITY_22930,1,0
bc1qyzhhpj23wrvk3upqvqcjyyfdrr62s08nm28txq98mqmzpdqrdfy5x8h9vd,0.92,CRITICAL,1,ENTITY_22931,1,0
bc1qqwcjcy8nhsj3nf5mh3qx2gmw2mz60p84c5cj3n,0.92,CRITICAL,1,ENTITY_22932,1,0
36XhDHG2EJhD8qP3NQjAhYnK9vm5fY1X,0.92,CRITICAL,1,ENTITY_22933,1,0
bc1p2epg34pgnp644crmzfe2kn82puayupvsm7jx6aqa4msnfq92xn6shem0wq,0.92,CRITICAL,1,ENTITY_23006,1,0
3DjuiTgVD87Ygfg8y3fzNPLEyoP3St,0.92,CRITICAL,1,ENTITY_23027,1,0
bc1qh0rzthww6ur7n8pfv8l80nx9z2vguxgdush073,0.92,CRITICAL,1,ENTITY_23028,1,0
bc1q0w7kwuax7epfkzfg66096qsh5n9xre08avcsz88sx6e0yvuq9r3lky2lu4,0.92,CRITICAL,1,ENTITY_23029,1,0
bc1q8m4adg45rvzqll6ff0ehxsu2u3entnv9v8lr8rtletx2ct4asa728g4ce5,0.92,CRITICAL,1,ENTITY_23030,1,0
11pCPUPhZoAQbxGWTErtZAyNB9mvRfg4S,0.92,CRITICAL,1,ENTITY_23031,1,0
bc1q2mvgts47g3qwcv2twadsvqle5deh5hngwv87p4,0.92,CRITICAL,1,ENTITY_23032,1,0
bc1qgl9mat7gy22qhq9sg9gn6flp4jqm5cchkl79er,0.92,CRITICAL,1,ENTITY_22873,1,0
bc1qlkp6thumw6happe634590sf38zkv70sfu8k3hv,0.92,CRITICAL,1,ENTITY_22874,1,0
bc1qc6a806zujx2v2t4ajmd8udyydt6g6tyekplue0,0.92,CRITICAL,1,ENTITY_22875,1,0
bc1pvlvw0rh6fk5rrgwk7zvy99fzqw7m5va5wyg2hm528aahxezv2r7uus3ccy,0.92,CRITICAL,1,ENTITY_22905,1,0
bc1pxljwpqf8j0tzs6q7s2emykxuum8weej4qcl9j903trlty2p6qphg08d4z4,0.92,CRITICAL,1,ENTITY_22906,1,0
bc1pm8xz0p5z2yf0qkuw73m2lme7dyu7dxp4x6yqj83khfpj3rzxlg5ly372a7,0.92,CRITICAL,1,ENTITY_22907,1,0
bc1p755kezvwtu92lps8qlg7r85gz6pjlh3l0vmxpwkel8lxyv7vawhukkymk5,0.92,CRITICAL,1,ENTITY_22908,1,0
bc1puuj8px8nejep5gxg9xdxhujhyt34h7nfpaa6zhknwfuu9vukf4ju06vgy0,0.92,CRITICAL,1,ENTITY_22909,1,0
bc1p7kaq7g7jfu0w87n0qsk98sq8mg0xsmk4l0nqtr9lt402uh2ycez88nnned,0.92,CRITICAL,1,ENTITY_22910,1,0
bc1p0jm8mjjsekhg847rzje2x3qrzeejgat4k3qgvyhe7wd87v5p656ap4dhnc,0.92,CRITICAL,1,ENTITY_22911,1,0
bc1pc5xncdqt4333fvu2cfympf0qykpkgg9cqw32sf7vl46nz7mt5z4rwg2mak,0.92,CRITICAL,1,ENTITY_22912,1,0
bc1pv5v7z94sr26k3fgdw9mm8g5t0y2dyhkptw5rlynrk278qkntkrqvcmnllj,0.92,CRITICAL,1,ENTITY_22913,1,0
bc1pvwxct3nf5s20je5gflmyw4my0cpa3yjq4yyg7z5e326tuqpwqaa8gn0vgx,0.92,CRITICAL,1,ENTITY_22914,1,0
bc1pnenlyxxycu4r8x5l3axgyhspyy0saspyv6tc7l89ptx25arrhjwgdjz6q5,0.92,CRITICAL,1,ENTITY_22915,1,0
bc1psc059c8jr8efdcecgjvuczmyz2vaewmp3967y6z4pl87vdn4crwwzqw6c8,0.92,CRITICAL,1,ENTITY_22916,1,0
bc1qa5qv56d837cgvjenqu6d4sj3mczksqh6zd7p3s,0.92,CRITICAL,1,ENTITY_22924,1,0
bc1qp575uy9q28ld07gge89q4c7fps0d70dnpuutyj,0.92,CRITICAL,1,ENTITY_22857,1,0
bc1qz3jmw4admn640lhghueq87nqmjtnwwqkp9e376,0.92,CRITICAL,1,ENTITY_22858,1,0
bc1qvgv328ft0fmwjw0wvyjngrl3fh0nves4fwzkmr,0.92,CRITICAL,1,ENTITY_22859,1,0
bc1qazecq77vxr4um5t5t8nqvy8dnzn9trp5shdmpu,0.92,CRITICAL,1,ENTITY_22860,1,0
bc1qrg4dga2q7grwk5wvuhzq9u9sut7supuyvm89h0,0.92,CRITICAL,1,ENTITY_22861,1,0
bc1q8xzktf9rc84t6txa5eumv4wfw3099yhdq0ckgu,0.92,CRITICAL,1,ENTITY_22862,1,0
bc1q3ayuxh5rwe7qu3lf6hwle9ct5fh4894mnvpcet,0.92,CRITICAL,1,ENTITY_22863,1,0
bc1q2dznllcu0xwr3ug6q2fkdyghnczghx8hntaeuv,0.92,CRITICAL,1,ENTITY_22864,1,0
bc1q4v775pn0de4wemef7e5l35v432kppy8xmzz864,0.92,CRITICAL,1,ENTITY_22865,1,0
bc1q5m7kh7tgkjct9y77gy5nt73j3jj5juxssd2l46,0.92,CRITICAL,1,ENTITY_22866,1,0
bc1qrqd0u37hm53rlsa5j07kfmz56uyz9djr8zrfud,0.92,CRITICAL,1,ENTITY_22867,1,0
bc1qlw6ugtn73v949et75vs2a9glq609c3qdud203h,0.92,CRITICAL,1,ENTITY_22868,1,0
bc1qhmf790xzef0w2t59pqq7m09aq2hsx0glzv7zdy,0.92,CRITICAL,1,ENTITY_22869,1,0
bc1qkz8qvx2se0yry8m28j3zcgx8zrwj69rjdctlxx,0.92,CRITICAL,1,ENTITY_22870,1,0
bc1q3m2lkw08r32h8sf9r68kzk4j48a0zvxrrtjuwn,0.92,CRITICAL,1,ENTITY_22871,1,0
bc1qyx0xxk5ndycxrvyeaexgz34xfh452jezqu6ddp,0.92,CRITICAL,1,ENTITY_22872,1,0
bc1q4gmyaqu4kj56jafcede3kayxc06uen6yawtd5s,0.92,CRITICAL,1,ENTITY_22783,1,0
bc1qm0kn3qgccm4ndcxqz5n7t270l4lnk8pu2le6vf,0.92,CRITICAL,1,ENTITY_22784,1,0
bc1qxsw2ggtgl77v9wtlv95288u5wp0y8w7fya0jyv,0.92,CRITICAL,1,ENTITY_22785,1,0
bc1pdxpd498lymlsuml9hgc3m84kw0kkvktz8mh97dus5hk3pqqecuxl9c6ez3,0.92,CRITICAL,1,ENTITY_22786,1,0
bc1qjsqh6sza5c5hssj99rt809wkseyu269pk03n4l,0.92,CRITICAL,1,ENTITY_22787,1,0
bc1qagaa5kjx7lq5ekgn4c8yfp5673m2kn2604yl7z,0.92,CRITICAL,1,ENTITY_02319,0,1
