txid,timestamp,datetime_utc,src_ip,geo_country,asn,volume_usd,fee_btc,detected_pattern,confidence_score,chain_hops,mix_pool_size,evidence_details
9096010ad5b639e18ce7f2222b0a8b8f658340ee5737a37ab3975cc45d23e031,1611414981,2021-01-23 15:16:21,93.192.188.26,DE,AS3320 Deutsche Telekom AG,9168.46,9.844e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
26c6958f2ae6e02f80b70670bb3acbd7ade6a2310ae92bcf252301b354f20837,1611426591,2021-01-23 18:29:51,217.182.99.185,FR,AS16276 OVH SAS,633.77,1.161e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e01056b2f43bd4341f566da68b810128b7d0f483e8daa0825048ce57ea616f09,1611436247,2021-01-23 21:10:47,139.167.199.207,IN,AS55836 Reliance Jio Infocomm,3578.16,5.33e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
3998fcd25f96b3ee06670418da3c5f83188952962514c4c0f2d6e3270ea170d3,1611441592,2021-01-23 22:39:52,159.65.60.245,US,"AS14061 DigitalOcean, LLC",2502.75,0.00018671,NONE,0.0,0,0,No overt structural laundering pattern observed.
509d6e096051d6d9e4d3f58f94451131a73b85b1f6d8c6d5ce1105a31398d7d5,1611447828,2021-01-24 00:23:48,217.23.33.182,NL,AS49981 WorldStream B.V.,3504.87,0.00013199,NONE,0.0,0,0,No overt structural laundering pattern observed.
73f5eb14852ee02a5cc0ef1020f8d8678e4ce0e26c63c5f74314c00d779c9417,1611479045,2021-01-24 09:04:05,54.210.127.162,US,"AS16509 Amazon.com, Inc. (AWS)",1789.63,2.426e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b3164a9df03d3971dd7d844b1b060853fb68fc6966b519b56d0b9b54bc174956,1611513820,2021-01-24 18:43:40,49.32.210.86,IN,AS55836 Reliance Jio Infocomm,3410.05,0.00017229,NONE,0.0,0,0,No overt structural laundering pattern observed.
5624b64cacd0cd6462c377a268ae2b38d9e9ffbf35564254b0fa5cc2d8fc61c7,1611525818,2021-01-24 22:03:38,134.209.203.115,US,"AS14061 DigitalOcean, LLC",909.92,0.00014452,NONE,0.0,0,0,No overt structural laundering pattern observed.
fa9e94d1c840f0986509e937ec1a2e0b032ad241440684e3aed159fe56c3d315,1611540605,2021-01-25 02:10:05,34.120.126.96,US,AS15169 Google LLC,9091.45,0.00018403,NONE,0.0,0,0,No overt structural laundering pattern observed.
3bce2d6b19dc4ae4ba4b854ba923b743079e034b6ec060ff8d96a682893e1715,1611591206,2021-01-25 16:13:26,35.230.113.180,US,AS15169 Google LLC,670119.23,4.556e-05,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 1 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
bd336f3cdab906fc9209a0ad476d10dbe6d0d0d3e1dd22fa163bf644cb057c7c,1611592375,2021-01-25 16:32:55,35.230.113.180,US,AS15169 Google LLC,660537.75,7.551e-05,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 2 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
b31de111115554d94fa7ca8fcdf82c6f8915b78512e7b20d681b2443c35ad3fd,1611593960,2021-01-25 16:59:20,95.173.61.106,RU,AS2500 PJSC Rostelecom,658938.62,4.678e-05,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 3 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
9e39d653ee42456032ec5fbdbbad1e652bb4324cfd0d9b694d6fbd444b8c156e,1611594141,2021-01-25 17:02:21,95.173.61.106,RU,AS2500 PJSC Rostelecom,657748.49,0.00012456,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 4 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
50a1064a94a5fa3a2ab429ca376e164eed95dd14458d1ad3f47adfae6f9acc9a,1611595651,2021-01-25 17:27:31,95.173.61.106,RU,AS2500 PJSC Rostelecom,649544.07,0.0001078,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 5 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
53397081a78a1fc4423ab9498b024dd9c61fc78f467d54e986c2d32d86d28d43,1611596558,2021-01-25 17:42:38,95.173.61.106,RU,AS2500 PJSC Rostelecom,643464.03,0.0001131,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 6 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
5aacf2bb0fd584c3a47d8a8901cdcd9de740c367e183683d2aff1bc638ffe8a2,1611597073,2021-01-25 17:51:13,95.173.61.106,RU,AS2500 PJSC Rostelecom,636249.3,0.00010299,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 7 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
ad4e5e176a07abdc438293265395b6d36be6bb56d1151ff7e88d2fb0ad39cea3,1611599650,2021-01-25 18:34:10,95.173.61.106,RU,AS2500 PJSC Rostelecom,632741.5,4.756e-05,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 8 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
2edbe92b34be5624339a176eaca8eb187bf9bbd39930b439bba56fa7fa7ba59b,1611599890,2021-01-25 18:38:10,95.173.61.106,RU,AS2500 PJSC Rostelecom,622576.98,0.00011546,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 9 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
64fd99fc1ccc3b2a291accb10ba43decb1d7834e405155101733695a15303d66,1611601672,2021-01-25 19:07:52,95.173.61.106,RU,AS2500 PJSC Rostelecom,619384.2,0.00013366,PEELING_CHAIN,0.99,10,0,"Peeling Chain detected: Hop 10 of 10-hop continuous layering chain. Originated at wallet 31VGYmfcKqJF..., routing funds through change hops."
be78101cf417848cd0675101bd98fbc77345ada74e32b7bc6d4e084863a68778,1611625307,2021-01-26 01:41:47,51.15.142.217,US,AS15169 Google LLC,87120.46,0.00026543,NONE,0.0,0,0,No overt structural laundering pattern observed.
a6e305843593ca0995fdfd59895d9e67a33f08a87067646c44a8c14db28b6b5a,1611626128,2021-01-26 01:55:28,34.120.97.15,US,AS15169 Google LLC,86092.97,0.00015041,NONE,0.0,0,0,No overt structural laundering pattern observed.
e18868713894cf2bfc1991417862861236157075c395c3880f726c971e92f72e,1611629167,2021-01-26 02:46:07,51.15.142.217,US,AS15169 Google LLC,91857.87,0.00024839,NONE,0.0,0,0,No overt structural laundering pattern observed.
a27eb194856da669efb1715e6abca32ea4b5ce5aefafd9b007e35cd8e9ae7732,1611634091,2021-01-26 04:08:11,34.120.97.15,US,AS15169 Google LLC,104877.66,0.00018194,NONE,0.0,0,0,No overt structural laundering pattern observed.
056093cfbc90ce95ef8f8ac1dc4139029300fe3f40882456620f8a9e608c031a,1611635119,2021-01-26 04:25:19,34.120.97.15,US,AS15169 Google LLC,63768.8,9.429e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
a168329542c715c88a0521f4187207cb3592606f6fda25f0290c0b1525014457,1611635662,2021-01-26 04:34:22,51.15.142.217,US,AS15169 Google LLC,79176.42,0.00016633,NONE,0.0,0,0,No overt structural laundering pattern observed.
1e73b5f541f8cee36f717221dd6351100149bf0fef809c6ed3047f4f9a0cf98c,1611635771,2021-01-26 04:36:11,34.120.97.15,US,AS15169 Google LLC,135741.34,0.00012432,NONE,0.0,0,0,No overt structural laundering pattern observed.
04f33d358a49f3cdf6afc035604c2c144810e6888978ed7faf393ebf9736e756,1611640490,2021-01-26 05:54:50,47.74.83.139,SG,AS37963 Alibaba Cloud,5926.3,0.00010393,NONE,0.0,0,0,No overt structural laundering pattern observed.
3792c17c8ef6b6b06a5abfd14ff5da1398f3e626918203eb7a339e643615defa,1611645264,2021-01-26 07:14:24,34.120.97.15,US,AS15169 Google LLC,80490.61,0.00020089,NONE,0.0,0,0,No overt structural laundering pattern observed.
549081adf60bf9fa708fac487407034d1c9c9918c06ec9e59ceb604c0aaf8722,1611662397,2021-01-26 11:59:57,185.182.218.24,NL,AS49981 WorldStream B.V.,3534.5,5.873e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
a12b2750e9a90f9bb3af060f1a00d2fa9ea0078cd2bf17f2af602f5e2f4eb2fe,1611674848,2021-01-26 15:27:28,198.41.154.115,US,"AS13335 Cloudflare, Inc.",12153.65,0.00014941,NONE,0.0,0,0,No overt structural laundering pattern observed.
95f35b3390634a1f9062848f88776b7d84a874ca1ee4af2ad0e5c355ffde2ce2,1611682402,2021-01-26 17:33:22,125.16.12.87,IN,AS9498 BHARTI Airtel Ltd.,2573.86,8.525e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
ce260256497ff1eb29d1642d9ada485ebbf17f9eeeaf290322ad8a3fa54aeeb7,1611746844,2021-01-27 11:27:24,3.80.82.236,US,"AS16509 Amazon.com, Inc. (AWS)",1498.31,9.746e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
d41a6e39560dd12d7fba04244286a4faf91e4fafde3fdcd4d9b8863eb3ea37b2,1611759553,2021-01-27 14:59:13,3.80.152.199,US,"AS16509 Amazon.com, Inc. (AWS)",2557.07,0.00018622,NONE,0.0,0,0,No overt structural laundering pattern observed.
446682f2f10e123b9ac5996662136a40e5cedda04bdbb854b8da3a8fa172b3f7,1611803527,2021-01-28 03:12:07,159.65.232.148,US,"AS14061 DigitalOcean, LLC",1941.11,4.608e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
74ab40b507d3b55d0558decf834b86a17f82ad77a0101a5312c0731439df5ec1,1611811201,2021-01-28 05:20:01,3.80.243.101,US,"AS16509 Amazon.com, Inc. (AWS)",2851.33,0.00011211,NONE,0.0,0,0,No overt structural laundering pattern observed.
5dcf97a3e0ad97254afdbba08534b8792ddea9c8e49891df4a4b3759c220c318,1611817309,2021-01-28 07:01:49,213.120.165.132,GB,AS2856 British Telecommunications,832.33,0.00017189,NONE,0.0,0,0,No overt structural laundering pattern observed.
d547bd16dc189805dd139a5d88956273d2b630cfe3a888d8dbb2d02212c537d9,1611839384,2021-01-28 13:09:44,172.67.43.229,US,"AS13335 Cloudflare, Inc.",2320.36,6.339e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
40deee67836a073a96b92342eca5f831c5b6e6597e68b0aab2b524b6ddf5f733,1611850350,2021-01-28 16:12:30,35.160.126.72,US,"AS16509 Amazon.com, Inc. (AWS)",502.54,0.00011497,NONE,0.0,0,0,No overt structural laundering pattern observed.
9fb9c7abb1a9e0dbcaefd823de6a0836b8debfa185e57038a807be2766ae95aa,1611872020,2021-01-28 22:13:40,47.74.236.119,SG,AS37963 Alibaba Cloud,4538.1,1.951e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e6c49afffad661851d1c2dc40f8c139633d654a69aa472c21f1e87311766408b,1611883225,2021-01-29 01:20:25,125.16.26.19,IN,AS9498 BHARTI Airtel Ltd.,3748.73,8.683e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b631877fc1d2a03e777ce9588580f683b5e69147dbdab12aeed5115c16b150ce,1611978800,2021-01-30 03:53:20,34.120.69.56,US,AS15169 Google LLC,8157.79,9.229e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b9b704a72039475472859dc101ddadd7acc220e92471dc61a798ac9a4abf91ab,1612020007,2021-01-30 15:20:07,54.210.27.107,US,"AS16509 Amazon.com, Inc. (AWS)",804.8,5.45e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
71c296592d0d7e963029222196dd08e6bdbaa724e8fdf7459a730eda34d0a6f5,1612052557,2021-01-31 00:22:37,217.23.15.80,NL,AS49981 WorldStream B.V.,1418.36,6.774e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
63d298be62e2188128fe6e1ec9f4d2adc71c00ec2e5bf3379b2a8b35154b830a,1612068403,2021-01-31 04:46:43,104.24.141.71,US,"AS13335 Cloudflare, Inc.",4961.96,9.345e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
150c03dd3dfc03c9083811d77f961f07dd6f11a1a01305be19bd1686a02fd8ca,1612163784,2021-02-01 07:16:24,51.254.229.123,FR,AS16276 OVH SAS,238883.83,0.02128,COINJOIN_MIXING,0.95,1,7,CoinJoin/Mixing detected: 7 inputs mixed into 14 outputs. Anonymity set of 7 participants with equal denomination of 1.0 BTC.
57d220b8aaeadae1568dd0362048fcd1be2a803ae3109f13b389a1bb8f6ab1a6,1612206310,2021-02-01 19:05:10,3.80.109.116,US,"AS16509 Amazon.com, Inc. (AWS)",1881.68,0.00015902,NONE,0.0,0,0,No overt structural laundering pattern observed.
50f861b0688aee99cad0d0399140ed2fdd9d1419cab969bd85b1b3bd61b911e3,1612283349,2021-02-02 16:29:09,3.80.207.54,US,"AS16509 Amazon.com, Inc. (AWS)",1646.5,5.054e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
8e67d56ade56fd2d173319fe549ae154f1513cc5d3ad464f99f6c0aeaa311d9c,1612290121,2021-02-02 18:22:01,139.167.235.171,IN,AS55836 Reliance Jio Infocomm,3602.41,3.001e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
dcb1d8895b558578c5ce055c339fa20fd6d95d68ad28fc5a0696498d89b6ab3b,1612310118,2021-02-02 23:55:18,136.243.45.176,DE,AS24940 Hetzner Online GmbH,1492.36,0.00010668,NONE,0.0,0,0,No overt structural laundering pattern observed.
a247de87a2bcc20c357629019ec3fba0a16037dc14e3fe44e4a768be5e909512,1612393631,2021-02-03 23:07:11,65.21.122.145,DE,AS24940 Hetzner Online GmbH,1822.86,0.0001124,NONE,0.0,0,0,No overt structural laundering pattern observed.
c2cf1cc1ec05ca967b569ab23f118433cb65055381c93c7b1aa5384685be3ca5,1612458542,2021-02-04 17:09:02,54.210.184.213,US,"AS16509 Amazon.com, Inc. (AWS)",11507.92,3.766e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
6cd88f00b3e26be57d0e7ff7b09f580fe924e5c2905cf843f2d4481aecfb9b39,1612459959,2021-02-04 17:32:39,51.15.145.186,FR,AS12876 SCALEWAY S.A.S.,419.89,7.747e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
2e01870ca908eb43627f7488e788f34e264f4f8beda329be93da31c52013f7be,1612469045,2021-02-04 20:04:05,3.80.7.27,US,"AS16509 Amazon.com, Inc. (AWS)",1990.75,8.667e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
8cb891e2b9df2dfc212b6bfb97ae8fbf622d5a05268ad4baa1015cbaaeb3900a,1612488154,2021-02-05 01:22:34,159.65.113.173,US,"AS14061 DigitalOcean, LLC",3994.02,7.837e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
756c5fd0549d77271a7e78e85fb965a409dbc755fedf0f43e8c5bdce20c9ea2b,1612517165,2021-02-05 09:26:05,93.192.203.241,DE,AS3320 Deutsche Telekom AG,2834.39,0.0001506,NONE,0.0,0,0,No overt structural laundering pattern observed.
43c5997840874926620f20dd9b03a5b37ea5f9b729f5f20b3d0f6c574f1d1600,1612550454,2021-02-05 18:40:54,198.41.211.166,US,"AS13335 Cloudflare, Inc.",5354.32,1.252e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e672b4948b0093662e7f6dd7596166122a61d8e81f442f379989059426ce3592,1612572963,2021-02-06 00:56:03,212.47.198.99,FR,AS12876 SCALEWAY S.A.S.,220.25,2.106e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
9a5ee15e600742a7cba823ba6b6c1ca0859619513e03d598ac7c6c9bea32334b,1612594264,2021-02-06 06:51:04,136.243.166.200,DE,AS24940 Hetzner Online GmbH,625.61,0.00012558,NONE,0.0,0,0,No overt structural laundering pattern observed.
31e4916a356bab631e41dc451542782d92a2e8df8617551902b88eba167faf86,1612617801,2021-02-06 13:23:21,84.134.78.162,DE,AS3320 Deutsche Telekom AG,433.97,2.99e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
0c163de051f14388a4abf0f0fe9eb9970c086765224894923ed331952843d3cb,1612642580,2021-02-06 20:16:20,108.61.203.216,JP,AS20473 The Constant Company (Vultr),1517.53,5.604e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
5b5f715e06943b4e51b97b1dad9e3516da3eca204a55d19f8482ccdd92c5341a,1612643118,2021-02-06 20:25:18,104.24.81.229,US,"AS13335 Cloudflare, Inc.",4059.44,0.00012796,NONE,0.0,0,0,No overt structural laundering pattern observed.
58c733e7dbde3fe1c83c761f906313a4f909a47144f09b523635b761d460d857,1612650293,2021-02-06 22:24:53,51.254.80.48,FR,AS16276 OVH SAS,7420.66,4.123e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b68948bc9cacf89f36ab67309ba23d0068b09d85df6ac5f4e602f335381c1ed5,1612660189,2021-02-07 01:09:49,35.160.206.234,US,"AS16509 Amazon.com, Inc. (AWS)",13516.05,7.994e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
9bac293a6026a743016ca2dfdbdf11a8189c9d59cb96e2b03ffe322eed22812b,1612707707,2021-02-07 14:21:47,3.80.90.152,US,"AS16509 Amazon.com, Inc. (AWS)",18659.99,7.44e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
49d0d5df36867bc412e2f1621086a50ffe6b7a0ae08046eed03108e302435c2a,1612712661,2021-02-07 15:44:21,65.21.220.247,DE,AS24940 Hetzner Online GmbH,1372.24,0.00019434,NONE,0.0,0,0,No overt structural laundering pattern observed.
197b8ac522ec7f9f3bed690bef1a4176d6dd2974ceefcba53816924b80f736e1,1612740686,2021-02-07 23:31:26,54.210.148.130,US,"AS16509 Amazon.com, Inc. (AWS)",2163.64,0.00011847,NONE,0.0,0,0,No overt structural laundering pattern observed.
00c594be6e6507bf14d1933a73c9a2a8c1f1c994e8a4e0c7298ce87c8dbd0600,1612751584,2021-02-08 02:33:04,136.243.220.99,DE,AS24940 Hetzner Online GmbH,2998.78,4.222e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
0e61ecbb66d0bf9aa65240df3eebeac7174c9974267b9cb20d0075d319529e18,1612776007,2021-02-08 09:20:07,35.160.79.106,US,"AS16509 Amazon.com, Inc. (AWS)",6314.16,0.0001733,NONE,0.0,0,0,No overt structural laundering pattern observed.
3e18f6dbb9e49ff171ed5c04174700d54b61e155e284d6b4bdd5f3c1524f791c,1612833842,2021-02-09 01:24:02,65.21.85.12,DE,AS24940 Hetzner Online GmbH,1665.59,1.551e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b120126e0b44df3d789c17f0e0040a57b959220c6e65496d1d3a49bb56de5fae,1612857891,2021-02-09 08:04:51,20.42.248.44,US,AS8075 Microsoft Corporation,4700.53,5.449e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
cf1f5d3fefedf4c79fa40c5bcf3d6f5f8ca3e0eb33a9f4627e8d8e0715b26331,1612860575,2021-02-09 08:49:35,54.210.56.71,US,"AS16509 Amazon.com, Inc. (AWS)",971.3,0.00010349,NONE,0.0,0,0,No overt structural laundering pattern observed.
4f62d7bacfd3eb5807f22544abdc0a1270eedc22fbf2fa45a0fa50f1b10af54d,1612914148,2021-02-09 23:42:28,217.23.18.133,NL,AS49981 WorldStream B.V.,11821.05,6.633e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
de616e0d1d8b5318a36e1f0acc47c76b0124a5008a01c97164533484ab16d638,1612920781,2021-02-10 01:33:01,51.254.137.251,FR,AS16276 OVH SAS,4095.78,0.00013254,NONE,0.0,0,0,No overt structural laundering pattern observed.
249c00ff84d5c4678f286efbdd3c067c4c06a1fbad4b377cfed07591a32c6439,1612995845,2021-02-10 22:24:05,95.173.243.73,RU,AS2500 PJSC Rostelecom,7083.16,1.617e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
30ec65650ca90f06eecd45e5f679244fd23c956767a0fc1e8d6851ba6ff70f75,1613046138,2021-02-11 12:22:18,136.243.210.74,DE,AS24940 Hetzner Online GmbH,1304.42,0.00011,NONE,0.0,0,0,No overt structural laundering pattern observed.
9aa2d6e7eb14950051914d04c3676b9f0ee7fc8caad05a4f1fa8d7abe70a5286,1613119859,2021-02-12 08:50:59,20.42.203.152,US,AS8075 Microsoft Corporation,14106.15,0.00019783,NONE,0.0,0,0,No overt structural laundering pattern observed.
995dfe4e915b6a67e4fd287fb1fb366c7ae91a156f7c73e2c8c5efea77091a1e,1613121729,2021-02-12 09:22:09,86.130.118.219,GB,AS2856 British Telecommunications,4128.81,5.251e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
c94b57c7e53638074b7cf25698b1764304b3608e0a8cd58d749a391fa6fcba6f,1613169162,2021-02-12 22:32:42,34.65.151.210,US,AS15169 Google LLC,3730.78,2.783e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
d5e56df3a7d38ecbebf8c11c69287cd071497c9d7680a092f270045c2a6cb697,1613211225,2021-02-13 10:13:45,125.16.9.198,IN,AS9498 BHARTI Airtel Ltd.,3138.29,0.00016601,NONE,0.0,0,0,No overt structural laundering pattern observed.
e359164ed8d84e1417084f8eaf3bc57b770ae1a6f72c76afaddc91d0ae125417,1613214620,2021-02-13 11:10:20,88.198.149.223,DE,AS24940 Hetzner Online GmbH,8722.61,6.888e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
509441d37d108e3f2a6a0f85c10cf06f29105fd2b1a35a2ee27b1b31f5fa2ab1,1613299165,2021-02-14 10:39:25,8.219.14.51,SG,AS37963 Alibaba Cloud,698.18,0.00019757,NONE,0.0,0,0,No overt structural laundering pattern observed.
03f42d409b6a36927599f6ed45e52bfad129b06b9c7f9a61c5c703093651585b,1613327597,2021-02-14 18:33:17,65.21.53.223,DE,AS24940 Hetzner Online GmbH,24058.09,0.00077,COINJOIN_MIXING,0.95,1,11,CoinJoin/Mixing detected: 11 inputs mixed into 22 outputs. Anonymity set of 11 participants with equal denomination of 0.01 BTC.
68155c6c3e5c6186ff427b96274d9bfd3f045fac3dc6172efbd3528204d84f7a,1613367988,2021-02-15 05:46:28,3.80.216.203,US,"AS16509 Amazon.com, Inc. (AWS)",3092.68,0.00015082,NONE,0.0,0,0,No overt structural laundering pattern observed.
1c7728ab225b7bcad4796a1a0a0790d60c46489e1e80e7f8cd60edc8def04b56,1613379870,2021-02-15 09:04:30,81.134.213.220,GB,AS2856 British Telecommunications,24541.5,0.00013568,NONE,0.0,0,0,No overt structural laundering pattern observed.
557ec302637325cffd48afa8105092d81b726ffcef2a735bc5f15c22d4deed2f,1613380911,2021-02-15 09:21:51,213.120.70.157,GB,AS2856 British Telecommunications,1459.83,5.707e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
48a9bcce6347c7f4b5bdd9e1a37c99b9c1c54e4ceb4e7eb4b38cfe526d485543,1613432089,2021-02-15 23:34:49,88.198.174.84,DE,AS24940 Hetzner Online GmbH,2822.08,0.00011729,NONE,0.0,0,0,No overt structural laundering pattern observed.
b454b49860536c571cb8a969a91f2133bc0ad1c76baa49e1945744518daebc31,1613441861,2021-02-16 02:17:41,8.219.184.65,SG,AS37963 Alibaba Cloud,2582.75,0.00014044,NONE,0.0,0,0,No overt structural laundering pattern observed.
8402e754b8aefdc7e80416c61408c5a3f591ba86c32d5a032ab931b148e2aafa,1613581303,2021-02-17 17:01:43,167.99.70.4,US,"AS14061 DigitalOcean, LLC",3810.16,0.00013409,NONE,0.0,0,0,No overt structural laundering pattern observed.
4ba6e56ec13b1de96e689f689f12e73b0b0b204d19127b08fdbcbc026c3bbfb9,1613596687,2021-02-17 21:18:07,3.80.147.221,US,"AS16509 Amazon.com, Inc. (AWS)",1672.99,0.0001138,NONE,0.0,0,0,No overt structural laundering pattern observed.
