txid,timestamp,datetime_utc,src_ip,dst_ip,src_port,dst_port,geo_country,asn,script_type,input_addresses,output_addresses,input_amounts,output_amounts,input_count,output_count,total_input_btc,total_output_btc,fee_btc,btc_price_usd,volume_usd,fee_usd,pattern_label
13e0dca02822eb1e2c6148db80668f8ce2a54865c1374cba3aab3339c330954b,1610349023,2021-01-11 07:10:23,54.210.182.148,35.160.41.103,30077,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""13QPFhZAgpmw3BRUzXJXMaMWAb5fh2S""]","[""bc1px8rzvgehn6ul0ck6am4fdv59twvhcls3ds2rul96y4k9xvfkn9rh5xwczg""]",[0.046586],[0.0465353],1,1,0.046586,0.0465353,5.07e-05,30269.99,1408.62,1.5347,NORMAL
25b660646471dbaa65082ce0812713d28f5a573e9c7b671707f96b89d18d7792,1610351954,2021-01-11 07:59:14,217.80.155.221,136.243.15.215,16676,8334,DE,AS3320 Deutsche Telekom AG,P2PKH,"[""1piEAXFGp1zLjWKf51epCpEdKk8wqph""]","[""bc1q7jupcf5e92rtm9mwkma67p2etyw7wp7mv9u07w"", ""1Xxnb1ueNzXakAZ9dK9phsC6WDxnjWeb""]",[0.359201],"[0.236477, 0.122679]",1,2,0.359201,0.359156,4.467e-05,30277.81,10874.46,1.3525,NORMAL
4517f81ae9b1305cdae54604a94047b1f9255bb3624efa42b2aa9e15bfea082e,1610375928,2021-01-11 14:38:48,167.99.59.121,159.65.42.92,42809,8333,US,"AS14061 DigitalOcean, LLC",P2WPKH,"[""bc1qyazc96xxncr0f0qnl95hs3qva36esgfcfyzyne""]","[""bc1qphpr5c3dz7fd3442ld7tp853qttfnqhtz4wvnv"", ""bc1qqwrnmztwkcvgewt5kzny5jjahawjpy2tudp28t""]",[0.009709],"[0.003751, 0.005863]",1,2,0.009709,0.009614,9.511e-05,30331.8,291.61,2.8849,NORMAL
fe3a96d4587eb30575be9d4acc1c7a16a57803e01691d14a6e22ebe8151e75d2,1610384570,2021-01-11 17:02:50,54.210.109.147,20.42.141.182,25065,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1ql9lpvzk6urnygscq49esw5d0ucs8aeaamrqc3w"", ""bc1qaw970zwwts6u4ls48qn3znud89kcp4j27rahn7""]","[""bc1p7enuhjk64afaf2cdj43pdqsck6qmct6ydg67zuuauhazd6fcwlatuy9ru0"", ""bc1qk8g6ttz62jv2wv0rfdws3cpepcswqekgv4ue5g""]","[0.035644, 0.036151]","[0.024615, 0.047148]",2,2,0.071795,0.071763,3.23e-05,30337.51,2177.11,0.9799,NORMAL
9d31c49ab30a0e6c2fe79ac25dfdbb46daa705b8f20050f1f5bb74462447158d,1610403151,2021-01-11 22:12:31,40.114.121.226,35.160.165.117,20765,8333,US,AS8075 Microsoft Corporation,P2SH,"[""3nAa31ua8CdB5Y2YUS9z7LbLsbsMwQXDV"", ""3gGBhHoTNHQ2LFGWRyserH9UE4VQ6"", ""31DHSWcYGuKCPXZccPstRBVKdCAV8zb"", ""3mdD8fokgooohmDW9R3uQH4wa49q"", ""3kwAcUAwsFtgTCf4GrTdNyULnA4"", ""3kKYoATgMJtwyXUys61Pdaci1WqYi"", ""35SxRh5aMP1gBfTxEZ6aGrj9bnT"", ""3its6AwX6omfJqFTbvi2tidR2gR9bZv""]","[""3KkJkmkxSERm7w4U9cAVhTHu7RfBkk6H9"", ""3jpVaYPEB92LHHi6i3MfRii3P68B"", ""3nNamkYkGAVQHFQREpQcaEcjaGYrFyfj"", ""3ijD3SbFsrS7nofCenfq1czdsD6idEGTuw"", ""3BeyCqY59fDiJEigShQrLRmSGtyF"", ""35PceCeyQNGk6pjfr7ySfs61JDCBHLDH"", ""3iAPCjKExLszFfZeEMgSAkYrC8Cn"", ""38frhwMMSVX4oj7qhVPh633UqxeVTo"", ""36zAGGuhV9CTa1h9y1XnMkHF4Q3Kf2ix"", ""3XtE1seWP9efMmCia8PvBNzHo35amcw8"", ""3ianAxGBr3NRz5mz35KP8G9rPkSnB"", ""3d2iNZVa7bdQRmpdY7WoWYUaw12eyPR"", ""3yg8E96X8JaLhncFK4bU9bBJPV2hBtu"", ""3CYJSiSjXKTp2Qeeingr7S8ZMQVs"", ""363zA1JJUpqhq35b5hNYPTvHGHotFEzj"", ""3MBYaVepPtHMK811fH4KtrmYjvr""]","[0.525083, 0.532928, 0.579184, 0.517517, 0.57036, 0.55809, 0.509054, 0.529218]","[0.015977, 0.027678, 0.5, 0.077644, 0.05655, 0.5, 0.5, 0.5, 0.5, 0.5, 0.06882, 0.007514, 0.023543, 0.5, 0.031388, 0.5]",8,16,4.321434,4.309114,0.01232,30351.65,130788.72,373.9323,COINJOIN_MIXING
7ddffab71a6490d7da9eb66632f7f4cdcabb824f7d84a305afe2f80f45415fe5,1610415696,2021-01-12 01:41:36,88.198.247.166,35.230.237.196,19305,8333,DE,AS24940 Hetzner Online GmbH,P2WSH,"[""bc1qkupkumyr40djmaqfytegaltj0tqzt4eyxc59m7pcqkx8yhpykn9cu97y4t"", ""bc1q0avpf52m0nv2e6s6c7dedp9djns4dwecch85sqws95p7l5kjzph4h7gk93""]","[""bc1pvu996uq74udxtannrhldvv23wmrzy5gsmjrfn2g9aaa5l6gjdskxkk7csl"", ""bc1qgy9f49vhjs8s59tc7ll4zsfgykmcnuw2uzj6rcajtsacfyq24n0g76nag9""]","[0.028824, 0.026785]","[0.022983, 0.032464]",2,2,0.055609,0.055447,0.00016189,30387.91,1684.92,4.9195,NORMAL
59ad2590db6c54b2d2c4025caeafd01e970c02c417611198451750c63055830f,1610505497,2021-01-13 02:38:17,65.21.243.250,167.99.85.9,59255,8332,DE,AS24940 Hetzner Online GmbH,P2SH,"[""3tRkXytnYLVmLyAabdEZvmeGBJ65""]","[""3hxmXMXS6p5YDW1yATwsFwTqqWg9Mh"", ""3hCkxfG6AGDZBV5bY1HxfknVxchet9f""]",[0.039784],"[0.020277, 0.019481]",1,2,0.039784,0.039758,2.608e-05,30515.64,1213.24,0.7958,NORMAL
40debebf263c9dcba5f3ca7ce49c8b9b4b00366b379e78dd451ea6f0e08b7f55,1610514805,2021-01-13 05:13:25,172.67.199.125,52.170.19.84,61033,8333,US,"AS13335 Cloudflare, Inc.",P2PKH,"[""1Nwkwte1UNgpKAJ6T3SoCfCcsigaA1xVC1""]","[""bc1q9slwsx0rwe0kz00r8xgmktmuy6605j833qenkr"", ""14v99FQxr27y3i6Ac4MDaDbJ11KJ""]",[0.162214],"[0.063815, 0.098389]",1,2,0.162214,0.162204,1.035e-05,30531.61,4952.35,0.316,NORMAL
8a6d0a9120a73bb4398cace6bbbe32260d0e61e33966268ef94c2fc131f3749e,1610521232,2021-01-13 07:00:32,34.120.16.245,35.160.155.3,55602,8333,US,AS15169 Google LLC,P2WPKH,"[""bc1qv7z84a7nn96mf8j5n379mw6xl5c2eys8h4p9j4""]","[""bc1qxlvwa49x26yw8d44uz96pxm9hn2k05gh0uqnfp"", ""bc1qck533qq5fg84nmvq077g48wv40n9ztcw6jwhjs""]",[0.072448],"[0.0299, 0.042535]",1,2,0.072448,0.072435,1.264e-05,30534.44,2211.76,0.386,NORMAL
145dd9d6afa569585e0ebbe58314fc9c4bdd5430ecd0f0a2c41c15bcf12a433c,1610521686,2021-01-13 07:08:06,47.74.34.187,35.230.128.93,61263,8333,SG,AS37963 Alibaba Cloud,P2PKH,"[""1CYGg6edFntSWLk4NdsCYCS3VR1w9EFQBE""]","[""16PHCDjLW7bXfp2ZGnrrNWUhoxXSoz""]",[2.79949],[0.57644],1,1,2.79949,0.57644,2.22305,30521.3,17593.7,67850.376,STATISTICAL_EXTREME_FEE
57306086672892a3e3318dbc9c70d9161c3d761388e05634be8ad52d118af5a1,1610581560,2021-01-13 23:46:00,93.192.97.14,93.192.11.77,9754,8333,DE,AS3320 Deutsche Telekom AG,P2WPKH,"[""bc1q95zeslreqjqvyhvwrawle76h4z8m9eclrm2qm0""]","[""1DUvK2HXQZ4ULGt8Zo3md3GrCGXjKjGFth"", ""bc1quzy5lvt6fcnq62nj5gyeshzx2glzz3d77qjan0""]",[0.169348],"[0.09902, 0.07014]",1,2,0.169348,0.16916,0.00018841,30623.41,5180.26,5.7698,NORMAL
4f7e9094da5bd2200368a065d36ea16fb417d2bdcfd47c3d794a987f47b5be3a,1610587002,2021-01-14 01:16:42,172.67.133.35,149.202.86.105,33791,18333,US,"AS13335 Cloudflare, Inc.",P2SH,"[""3J75QYTokjbuGrmb7woFRJeophMtBq""]","[""bc1pegwf8dyvk8p8k5ye52rpm2u3tcjnz00uxg3vcnl3puk2ld8tvkmgl5nakm"", ""39GmFZ2otsFHH3zwKDAbxT6ijnDkbRP""]",[0.031016],"[0.020339, 0.0105]",1,2,0.031016,0.030839,0.00017745,30636.6,944.8,5.4365,NORMAL
65e612e345d937154ca7989bd9624681b315074da04ec42010c4c72546f07ddf,1610589156,2021-01-14 01:52:36,217.23.103.212,125.16.150.190,23339,8333,NL,AS49981 WorldStream B.V.,P2WPKH,"[""bc1qcvkm6a550zxccja7gw2znnky2dj6v80jrw52u3""]","[""3StFq388jRYe3hySqK3mWTQwZSPNm8zo"", ""bc1qdzwu5xmjtducu49vt8hf98tefjfn6va4g77cv9""]",[0.033842],"[0.012442, 0.021247]",1,2,0.033842,0.033689,0.00015316,30635.36,1032.07,4.6921,NORMAL
aa3da180cd5b906af419e078fe0b3c8ac85f7fa168b74c045793d0c44ffff11a,1610600299,2021-01-14 04:58:19,52.170.181.201,51.254.131.115,56954,18333,US,AS8075 Microsoft Corporation,P2SH,"[""3i4GPdTtKWi6MVAD88djtasN5UDM"", ""3XHSD6sKKPJFscfiiDNuGB16C1t9bbtcYU""]","[""bc1qvefl2ayjswsmqsg6xt9mpav6z6lef7u6nw0w9xfn70ah9mhksnawe70jtj"", ""37yfCFpJgn8nA6BjpmXh6ToWnqDGGESYjS""]","[0.050876, 0.05015]","[0.061994, 0.038958]",2,2,0.101026,0.100952,7.407e-05,30658.38,3095.02,2.2709,NORMAL
5dcb92c37e6935fb725a2131ad3ffaaef3182b48a25265770f6775a124f3154d,1610655244,2021-01-14 20:14:04,104.24.166.11,49.32.213.125,40177,8333,US,"AS13335 Cloudflare, Inc.",P2WSH,"[""bc1qsxxjcdj3vzdvs9dy79c8ffygdlx8pwmpcv3jw8mmqahd57r0tg5asqz7yn""]","[""bc1qvdsp7sayrtyassj68g8vx38udkdwjmwspt9pwq"", ""bc1qezy8p00nc688ww9h6pvezmg6ckunfnhsnu8rdz0m9hh5d4zglk8rgjwmm2""]",[1.058848],"[0.453019, 0.605802]",1,2,1.058848,1.058821,2.705e-05,30735.18,32543.05,0.8314,NORMAL
b8a37fbec580133336bfe8a09b89183b6c3c0d708bb0f91aaefd2b367a2a41d7,1610662737,2021-01-14 22:18:57,134.209.186.124,35.230.209.16,50121,8333,US,"AS14061 DigitalOcean, LLC",P2WPKH,"[""bc1q0c63v5g95jd267xucym6jekmnnj2t7tts63l24""]","[""bc1qqudx5hhygx0slle9qnu6e5ydw769c9jr22l9le"", ""bc1qakql7k54hg8zvcgk43qgarvsrm39fnzaq5n5x2""]",[0.04644],"[0.02461, 0.021698]",1,2,0.04644,0.046308,0.00013189,30748.9,1423.92,4.0555,NORMAL
2646893003061bec8c6125d6f39d28bf580be8dc9a3cae71b0c33560dc22f784,1610692771,2021-01-15 06:39:31,51.254.1.175,93.192.165.154,64471,8333,FR,AS16276 OVH SAS,Taproot,"[""bc1ptvg6h9kdrt3arsvwe5p5zhxetw57azj4r4gp097d8f5nkphxt4wundymct"", ""bc1p6cfg9s5tfa392rxd32v73h39sy82gxgfzw0nda33krwtcla05w4hw7aat7""]","[""3p3NWtkB8xnJApzM1SKFp78DeJMSKre"", ""bc1pxpht3x4qve9rudpdfxtggd3g57vzyp8eyj4k5c5eez2pkwg3t3drn6ntzz""]","[0.038092, 0.039962]","[0.029134, 0.048777]",2,2,0.078054,0.077911,0.00014261,30775.88,2397.78,4.3889,NORMAL
22ba4074857c5c8b88e2367adf6c033a8384b17c9fdf33992a89ce5de88a32f0,1610783686,2021-01-16 07:54:46,157.34.247.34,167.99.52.208,12879,8333,IN,AS55836 Reliance Jio Infocomm,P2SH,"[""3fXpMh1CNHtg7QVXBER1ffN1UCkpiN48""]","[""bc1q32ewjvz72va3ganfjlsl6mw5u9kd8ntn559vyg"", ""3pQ6gwGapJNaoiJDQtDoc7hcyPHJbW7GHx""]",[0.243534],"[0.081705, 0.161779]",1,2,0.243534,0.243484,5.015e-05,30895.64,7522.59,1.5494,NORMAL
772bdcb60758167b328c1560d4386be55a2d2ed3d02266b5ffa49f2fa3f48858,1610792096,2021-01-16 10:14:56,104.24.123.59,3.80.40.226,33525,8333,US,"AS13335 Cloudflare, Inc.",P2PKH,"[""1XSbmt3fZnZCT7J5ixvbGrGoBrdb7bRvJ"", ""1R4mXFYYattBg19jBT9fGmocVcDV4q""]","[""bc1qpgg50yg6q49q4fwkl3uxfhvx8v8dafu24veunv"", ""1SnyyVCrVafnbYSEbFzHtmQPnbS""]","[0.058794, 0.060119]","[0.062077, 0.056822]",2,2,0.118913,0.118899,1.396e-05,30914.15,3675.66,0.4316,NORMAL
6e6e4d0cb3eec93c899a19a968de48a85e99315ac318c77473a7e6589352468e,1610797808,2021-01-16 11:50:08,34.65.159.25,51.254.88.28,36650,8333,US,AS15169 Google LLC,P2WPKH,"[""bc1qye8p3f8rtr3s89s0c7kykjdx99wp5neua4tlfc""]","[""bc1qgh3sjqxzxz76shqwc7rr603xgqzx4qke8l9fsexvu9xxcnn28j57ggw69a"", ""bc1qvh0cxrsyz5749wnafcprkreeyluelfas6rr4lu""]",[0.250382],"[0.152603, 0.097667]",1,2,0.250382,0.25027,0.00011247,30919.99,7738.35,3.4776,NORMAL
8186d7417631c51110430142b3a5dc4dbe022dcc138be9afa84fa653950a0122,1610825852,2021-01-16 19:37:32,212.48.35.224,217.80.108.12,51841,18333,RU,AS2500 PJSC Rostelecom,Taproot,"[""bc1pu2uy6jyrt0t83l655muftv2zunee0z49ln9p7tg30fgyw8wen2rqj3x6m0"", ""bc1pehzrxj5cdtl0rljyh0yxaamy5l535tql38vy392nshted6h7rgced6e83d""]","[""bc1qyncx22smh0h89plv5hwnfgd9dak02s92asejnt"", ""bc1pwdj07zsa6w2s8sg062m67d3gs3n8a6rzxha3cxmhfvn2fszxg99acgsflc""]","[0.044573, 0.043907]","[0.03445, 0.053935]",2,2,0.08848,0.088385,9.506e-05,30982.66,2738.4,2.9452,NORMAL
c254851575e09dd1179b886038ad1490f1224e08a102cd4a8126a60d468b5ca3,1610850918,2021-01-17 02:35:18,35.230.119.114,54.210.187.140,51724,8333,US,AS15169 Google LLC,P2SH,"[""3qEcBwoPtKDR5uHQ8jjJZ9a3gNn"", ""3iYkhhftA7fv8JphFbcptkLrwYwuudTbge""]","[""bc1q3r4zuxaecwjphw7eqqsp9f4nzegzjgmxvkxvn4"", ""3g5GvGYxQn3b2Kr8QtFejjL3toPq""]","[0.037896, 0.041188]","[0.035807, 0.043207]",2,2,0.079084,0.079014,7.016e-05,31003.65,2449.72,2.1752,NORMAL
4ff22a00c14069797688f2ebea9dc956ee66eac2466dfa05ba6a8e67c1ac422f,1610888702,2021-01-17 13:05:02,167.99.88.103,35.160.124.130,16219,8333,US,"AS14061 DigitalOcean, LLC",P2WSH,"[""bc1qe7mn0etfcahh9pdrujcj2kysz44z7jwuy6ar3zwpngppfyalueueqcc34u"", ""bc1q3pp233ytlexmkn60jpjlpf4vpuny8cfqgy62kzeymp6xnl63urmh7yjzwn""]","[""bc1qj5wfzvc6dd633ulqwj04nfgdv79tjwt0vmd4l0wl9c9s3e627l0nh0hcxk"", ""bc1q00u6dp7rk435hkfnakx756hl0cs2z0y3chz2knuvhuywnj726x2d5ef9az""]","[0.024714, 0.024438]","[0.034052, 0.014995]",2,2,0.049152,0.049047,0.00010513,31063.82,1523.59,3.2657,NORMAL
cd149e19eddd8c0e39d82da1c0d0fe29dbda307af4ff0803f1894ccf231bd984,1610889869,2021-01-17 13:24:29,134.209.169.177,3.80.243.216,16584,8333,US,"AS14061 DigitalOcean, LLC",P2SH,"[""3ByAiq9SiZEYVSZj1vstvimWJn7oZF9g""]","[""bc1qlynvxww483tamyy52u67af75z7947jx7d2lgrp"", ""3Jj6uhNkQmDvXKfwDo5TFGhTjmaeAaw""]",[0.052666],"[0.031523, 0.021019]",1,2,0.052666,0.052542,0.00012386,31068.23,1632.39,3.8481,NORMAL
dc6ec3707cee6e573a383c63b9882d3cbccff48e64a98dc73bfaab608ade9d80,1610971767,2021-01-18 12:09:27,54.210.51.239,167.99.109.252,10410,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2SH,"[""3GHubtxYPK5FmDs2cQ2uW4dWd9bm4fk4uW""]","[""bc1p32g7y6jqlh96qq58a2m6emftx3m50r57msxlzy903y2lc2xcum3589pu8d"", ""3uDm7yiKkFth4VfSWfNHrc5q1v9JDe""]",[0.069444],"[0.036835, 0.03249]",1,2,0.069444,0.069325,0.00011935,31168.34,2160.75,3.7199,NORMAL
34ea5f87ce881b4e987f226666bdc6613edd88bb7ea11468d21427429ee0f73d,1610985706,2021-01-18 16:01:46,65.21.154.178,35.160.130.113,58835,8333,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1qg5df7rg244wf00cg5khqsx6wd90vez0qswcuug""]","[""3qxYyZVKWeVNojW7hasVSTbfrqUJ6"", ""bc1qzx4gzsn2wssnqnwseg8kylgna4rjhc4y794gxz""]",[0.251093],"[0.108921, 0.142157]",1,2,0.251093,0.251078,1.465e-05,31194.45,7832.24,0.457,NORMAL
5c2d81d5f54cdd673acf0d9966699f604b194f439a3ff1f9df4ddc9aa2e5bfa8,1611004678,2021-01-18 21:17:58,163.172.104.14,136.243.249.90,17516,8333,FR,AS12876 SCALEWAY S.A.S.,P2PKH,"[""bc1q9kl2wkn89d7j96gah9lvvlqaafcl245ljjm2j7""]","[""bc1q2d9mr6qcpdg390jks6y8xd3ecvelfh4ntp4e58""]",[5.47e-06],[5.46e-06],1,1,5.47e-06,5.46e-06,1e-08,31231.73,0.17,0.0003,STATISTICAL_DUST_ATTACK
8806daaf9fb06fa57b34e4966a1a4f2e6f61e91e6abdc240d3cb38dba3565848,1611055134,2021-01-19 11:18:54,3.80.81.46,52.170.170.213,18325,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1q5kwfjxjyr9hc3759kqpkrtf49m9kxgun7s7pqg"", ""bc1qf3am8rtrna54r45n6p8zez357xec7n0qglgat6""]","[""3ZVK47rYKUtJm3VjX3biypPCv3EjzTw"", ""bc1qv7dyvl0jrmw6ajf535flyvwfs9tkmvzgllmakt""]","[0.090419, 0.092994]","[0.062561, 0.120766]",2,2,0.183413,0.183327,8.574e-05,31313.83,5740.67,2.6848,NORMAL
a66cb65ae74bc4c719768168885e3359a6c94fe0a93b8ae63a8986b8250b4f46,1611091791,2021-01-19 21:29:51,217.23.115.81,136.243.218.221,27085,8333,NL,AS49981 WorldStream B.V.,P2SH,"[""3s8E4Kgp8534LeUyi5TLLdMLLz66aja""]","[""bc1q8jz8h5qn266w2qcfaer6l4pdvuwde3a5ltmph0"", ""3ntpcbfdZT43PBnRCQPpvdbuEG7EXqQK6""]",[0.155586],"[0.078557, 0.076969]",1,2,0.155586,0.155526,6.034e-05,31346.18,4875.15,1.8914,NORMAL
add37658791cbb024200acc23155bcb54802e9f4ad160cb837b17a5b729bcf00,1611142560,2021-01-20 11:36:00,3.80.239.212,182.72.93.181,38815,18333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""1wCJYVKnNTJv5fdtnxy1FBReQMKU""]","[""bc1q8e5289a7lswemxv0pc9v9ruqwp4jgxwe545y8g"", ""1mmK53qvmFb1HNznUiYHSY7Xg5aq""]",[32.046681],"[0.149864, 31.896716]",1,2,32.046681,32.04658,0.0001008,31426.06,1007097.75,3.1677,PEELING_CHAIN
b061bba16ecc6abf9fe336ee5cdc6efaea82c06131c5066b78e31eac9636d48c,1611142896,2021-01-20 11:41:36,65.21.213.46,54.210.218.99,59265,8333,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1qqzmw3lw3le3esnct2kzhw8h60axycyw9w8l2vx"", ""bc1q5s82wzkde8xv5lj3wyatj0339uep72mxdy9pym""]","[""bc1p0xxx5aj96z3nqp0zmnjham4e58fjlgckexflec93w90vrfv2qecfhgsj3t"", ""bc1qc38gdqyqzjne5hl24gpsh9uzpz7c3pxl7w3mrx""]","[0.02669, 0.024194]","[0.019209, 0.03154]",2,2,0.050884,0.050749,0.00013455,31429.49,1595.02,4.2288,NORMAL
f8f24d3b6bf1a54e21685051ae908728d7a21ea0d9cb975a0acadeefe27299fb,1611142906,2021-01-20 11:41:46,3.80.239.212,35.160.47.138,47896,18333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""1mmK53qvmFb1HNznUiYHSY7Xg5aq""]","[""1hdtXcWRSNKdMCqeyAgu1ZLNoor2vFmE2"", ""19tDGvkfLRBEfRCNdwcd4aKp5YmvQ""]",[31.896716],"[0.272398, 31.624254]",1,2,31.896716,31.896652,6.373e-05,31422.73,1002279.88,2.0026,PEELING_CHAIN
824d2982bb617089db7d6209caf393e698391220808f0690b90244d14ac714c1,1611143207,2021-01-20 11:46:47,3.80.239.212,95.173.210.74,13899,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""19tDGvkfLRBEfRCNdwcd4aKp5YmvQ""]","[""3kdv7myiebhBt41Ch1kBWnFRSPspg"", ""181RhZGGSbBueaGDCYZvYTor1zAZLPyA""]",[31.624254],"[0.067989, 31.556172]",1,2,31.624254,31.624161,9.265e-05,31416.0,993504.64,2.9107,PEELING_CHAIN
e87de59a421ca23ee827fd82380502aac676f6b20a9252ca44bd460483bccacb,1611143770,2021-01-20 11:56:10,3.80.239.212,104.24.215.7,62354,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""181RhZGGSbBueaGDCYZvYTor1zAZLPyA""]","[""bc1qtu7vnlv03phc4sepqk8ldl649xl6uvhs76us4h"", ""1AyQq33Di9RjsJE1kKSDZFANjhZo8""]",[31.556172],"[0.331146, 31.224915]",1,2,31.556172,31.556061,0.00011057,31425.57,991667.2,3.4747,PEELING_CHAIN
5a9b089b4bce5197a40a834b9e6458c1f85f5a3a4c781c5aeaf87279cdd3561c,1611146354,2021-01-20 12:39:14,3.80.253.152,51.254.138.155,47784,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""1AyQq33Di9RjsJE1kKSDZFANjhZo8""]","[""bc1pvk2jplgwwx5fgmgp3xpcx2yuc70erjscqtdqgdyu0pp6397znw3psy0ukt"", ""14re5AbeugQuSvH68YevwBkVY2gpjPPc""]",[31.224915],"[0.310275, 30.914492]",1,2,31.224915,31.224767,0.00014784,31437.46,981627.36,4.6477,PEELING_CHAIN
efc8f8bcb9730e4ffccaf82ae3d7841d859e095f9298c515a6c2760642bf35d6,1611147740,2021-01-20 13:02:20,88.198.129.75,47.241.85.231,3449,8333,DE,AS24940 Hetzner Online GmbH,P2PKH,"[""14re5AbeugQuSvH68YevwBkVY2gpjPPc""]","[""bc1qzjqqqlg0yg96a9pcnr8f62rwk64skveg0ha4gt"", ""19aWxtEW8WVbfhpQK81QwJWhfVQLnYr""]",[30.914492],"[0.155832, 30.758621]",1,2,30.914492,30.914453,3.937e-05,31438.59,971906.81,1.2377,PEELING_CHAIN
6179893461d950ce90c8467abaf59962f0fd3400ef0900f5d6ead8dd6fecd225,1611148297,2021-01-20 13:11:37,51.254.229.132,45.76.149.252,56495,8333,FR,AS16276 OVH SAS,P2PKH,"[""19aWxtEW8WVbfhpQK81QwJWhfVQLnYr""]","[""bc1pwq8m4wpse92ektlalrd0qrh3p22rm3ctwsvde27jwcssakclwzzcr3us6q"", ""1rwNvwgvMKibvm37CMitWkW6kZT5UsN""]",[30.758621],"[0.343784, 30.414723]",1,2,30.758621,30.758507,0.00011364,31451.28,967394.42,3.5741,PEELING_CHAIN
9805a091cc6e369f9daf0b2a5813ad254442c111535f5155f8ad9d11c9eff9e1,1611150893,2021-01-20 13:54:53,51.254.229.132,52.170.174.212,37423,8333,FR,AS16276 OVH SAS,P2PKH,"[""1rwNvwgvMKibvm37CMitWkW6kZT5UsN""]","[""3LSm2Mjn4LkJB3aa8ZgUrr5X16u"", ""1f7KGbrx8F94ceTrPL8as7GtUiPdQZF8Vi""]",[30.414723],"[0.301118, 30.113558]",1,2,30.414723,30.414676,4.669e-05,31431.44,955977.06,1.4675,PEELING_CHAIN
3532805e90743e50681fb22dac788559f9c9c1e6209c3daa9c994b4a5543489e,1611153130,2021-01-20 14:32:10,51.254.229.132,167.99.10.243,41535,8333,FR,AS16276 OVH SAS,P2PKH,"[""1f7KGbrx8F94ceTrPL8as7GtUiPdQZF8Vi""]","[""bc1q2ux37dlrpdzktvymmymfe6ym3vkhjfnfx7khz8"", ""16JSnNxLX3V4TnpRSCVJxJ9qixeDtJGHh""]",[30.113558],"[0.146767, 29.966731]",1,2,30.113558,30.113498,6.037e-05,31446.06,946950.86,1.8984,PEELING_CHAIN
d9705a3a9a101bd31ddd9ea7fa03191be095413c816226c6f463bfbcfadb1a0d,1611154070,2021-01-20 14:47:50,51.254.229.132,35.160.110.113,46958,8333,FR,AS16276 OVH SAS,P2PKH,"[""16JSnNxLX3V4TnpRSCVJxJ9qixeDtJGHh""]","[""bc1qejpdv5ydw37q74apmxjg83eg8eg3ukg9pxjfap"", ""1e3babVJ13uDP9gizKdgaWLJ3zpak5R""]",[29.966731],"[0.283315, 29.683324]",1,2,29.966731,29.966639,9.181e-05,31438.82,942115.77,2.8864,PEELING_CHAIN
b0e77de7881596012c1e7ce2ec1742304efc966ec56809d8b24e4e2d0f4abe43,1611154100,2021-01-20 14:48:20,35.230.93.246,3.80.85.90,15284,18333,US,AS15169 Google LLC,P2PKH,"[""12FvFzgB431P22F62ECErKHyxH4Y1FbkU"", ""1vecJLxoGkGTYVHVsxte7DJrZtxiJxBR6v"", ""1UTUarotSCJM5DXtMinzcm3BnyP3ry""]","[""bc1pq9l6peflmgt508lffn72ykde0z75svv6mckqlhx8n5e4rtd8ql2ypn9v4c""]","[1.289588, 0.438199, 1.244252]",[2.97177],3,1,2.972039,2.97177,0.00026932,31433.04,93411.77,8.4655,COMMON_INPUT_CLUSTER
d2f7733ef087e3116587d0ffb340f75e687bfbf87fc4327989f5d2fcbe911ef4,1611154767,2021-01-20 14:59:27,51.254.229.132,8.219.181.5,34216,18333,FR,AS16276 OVH SAS,P2PKH,"[""1e3babVJ13uDP9gizKdgaWLJ3zpak5R""]","[""bc1pz4jj0ncv94gqr477xtmupjck95nn4gmfkjm2746qmt4vmcn82cwlre8fdg"", ""1xD4gLdVHcHcWhqCHLM49hLzfmL""]",[29.683324],"[0.183256, 29.499919]",1,2,29.683324,29.683175,0.00014947,31459.76,933825.56,4.7023,PEELING_CHAIN
d407051129d6934b73956095a015fffe001dfca9cc5309b784e3ac6f03ebe5c7,1611155900,2021-01-20 15:18:20,217.80.142.95,52.170.137.226,52348,8333,US,AS15169 Google LLC,P2PKH,"[""1vecJLxoGkGTYVHVsxte7DJrZtxiJxBR6v"", ""1oDtjevmASzkhbjAmTWXJcEwAYc5x"", ""1V7XWTJPwzzePRtForAPp1xknAKwfEbF""]","[""1qHsm4KRr2gYy5H3P6wEXH7EfoaVPqDB""]","[1.020932, 0.238852, 1.112797]",[2.372406],3,1,2.372581,2.372406,0.00017522,31452.68,74618.53,5.5111,COMMON_INPUT_CLUSTER
